Data Point 	Date 	Time 	Aerosol mg/m^3
402	11/22/22	1:46:47	0
403	11/22/22	1:47:47	0
404	11/22/22	1:48:47	0
405	11/22/22	1:49:47	0
406	11/22/22	1:50:47	0
407	11/22/22	1:51:47	0
408	11/22/22	1:52:47	0
409	11/22/22	1:53:47	0
410	11/22/22	1:54:47	0
411	11/22/22	1:55:47	0
412	11/22/22	1:56:47	0.003
413	11/22/22	1:57:47	0
414	11/22/22	1:58:47	0
415	11/22/22	1:59:47	0
416	11/22/22	2:00:47	0
417	11/22/22	2:01:47	0
418	11/22/22	2:02:47	0
419	11/22/22	2:03:47	0
420	11/22/22	2:04:47	0
421	11/22/22	2:05:47	0
422	11/22/22	2:06:47	0
423	11/22/22	2:07:47	0
424	11/22/22	2:08:47	0
425	11/22/22	2:09:47	0
426	11/22/22	2:10:47	0
427	11/22/22	2:11:47	0
428	11/22/22	2:12:47	0.005
429	11/22/22	2:13:47	0
430	11/22/22	2:14:47	0
431	11/22/22	2:15:47	0
432	11/22/22	2:16:47	0
433	11/22/22	2:17:47	0
434	11/22/22	2:18:47	0
435	11/22/22	2:19:47	0
436	11/22/22	2:20:47	0.001
437	11/22/22	2:21:47	0.001
438	11/22/22	2:22:47	0
439	11/22/22	2:23:47	0
440	11/22/22	2:24:47	0
441	11/22/22	2:25:47	0.001
442	11/22/22	2:26:47	0
443	11/22/22	2:27:47	0
444	11/22/22	2:28:47	0
445	11/22/22	2:29:47	0
446	11/22/22	2:30:47	0.001
447	11/22/22	2:31:47	0
448	11/22/22	2:32:47	0
449	11/22/22	2:33:47	0
450	11/22/22	2:34:47	0
451	11/22/22	2:35:47	0
452	11/22/22	2:36:47	0
453	11/22/22	2:37:47	0
454	11/22/22	2:38:47	0
455	11/22/22	2:39:47	0
456	11/22/22	2:40:47	0
457	11/22/22	2:41:47	0.001
458	11/22/22	2:42:47	0
459	11/22/22	2:43:47	0
460	11/22/22	2:44:47	0
461	11/22/22	2:45:47	0
462	11/22/22	2:46:47	0
463	11/22/22	2:47:47	0
464	11/22/22	2:48:47	0
465	11/22/22	2:49:47	0
466	11/22/22	2:50:47	0
467	11/22/22	2:51:47	0
468	11/22/22	2:52:47	0.001
469	11/22/22	2:53:47	0
470	11/22/22	2:54:47	0
471	11/22/22	2:55:47	0
472	11/22/22	2:56:47	0.001
473	11/22/22	2:57:47	0
474	11/22/22	2:58:47	0
475	11/22/22	2:59:47	0
476	11/22/22	3:00:47	0
477	11/22/22	3:01:47	0
478	11/22/22	3:02:47	0
479	11/22/22	3:03:47	0
480	11/22/22	3:04:47	0.001
481	11/22/22	3:05:47	0
482	11/22/22	3:06:47	0
483	11/22/22	3:07:47	0
484	11/22/22	3:08:47	0
485	11/22/22	3:09:47	0
486	11/22/22	3:10:47	0
487	11/22/22	3:11:47	0
488	11/22/22	3:12:47	0
489	11/22/22	3:13:47	0
490	11/22/22	3:14:47	0
491	11/22/22	3:15:47	0
492	11/22/22	3:16:47	0
493	11/22/22	3:17:47	0
494	11/22/22	3:18:47	0
495	11/22/22	3:19:47	0
496	11/22/22	3:20:47	0
497	11/22/22	3:21:47	0
498	11/22/22	3:22:47	0.001
499	11/22/22	3:23:47	0
500	11/22/22	3:24:47	0
501	11/22/22	3:25:47	0.001
502	11/22/22	3:26:47	0.001
503	11/22/22	3:27:47	0
504	11/22/22	3:28:47	0
505	11/22/22	3:29:47	0
506	11/22/22	3:30:47	0
507	11/22/22	3:31:47	0.001
508	11/22/22	3:32:47	0
509	11/22/22	3:33:47	0
510	11/22/22	3:34:47	0
511	11/22/22	3:35:47	0
512	11/22/22	3:36:47	0
513	11/22/22	3:37:47	0
514	11/22/22	3:38:47	0
515	11/22/22	3:39:47	0
516	11/22/22	3:40:47	0.001
517	11/22/22	3:41:47	0.001
518	11/22/22	3:42:47	0
519	11/22/22	3:43:47	0
520	11/22/22	3:44:47	0
521	11/22/22	3:45:47	0
522	11/22/22	3:46:47	0.001
523	11/22/22	3:47:47	0
524	11/22/22	3:48:47	0
525	11/22/22	3:49:47	0
526	11/22/22	3:50:47	0.001
527	11/22/22	3:51:47	0.001
528	11/22/22	3:52:47	0.003
529	11/22/22	3:53:47	0
530	11/22/22	3:54:47	0
531	11/22/22	3:55:47	0
532	11/22/22	3:56:47	0.001
533	11/22/22	3:57:47	0
534	11/22/22	3:58:47	0
535	11/22/22	3:59:47	0.001
536	11/22/22	4:00:47	0
537	11/22/22	4:01:47	0
538	11/22/22	4:02:47	0
539	11/22/22	4:03:47	0
540	11/22/22	4:04:47	0.001
541	11/22/22	4:05:47	0
542	11/22/22	4:06:47	0
543	11/22/22	4:07:47	0
544	11/22/22	4:08:47	0.001
545	11/22/22	4:09:47	0
546	11/22/22	4:10:47	0
547	11/22/22	4:11:47	0
548	11/22/22	4:12:47	0.001
549	11/22/22	4:13:47	0.001
550	11/22/22	4:14:47	0
551	11/22/22	4:15:47	0
552	11/22/22	4:16:47	0.001
553	11/22/22	4:17:47	0
554	11/22/22	4:18:47	0
555	11/22/22	4:19:47	0
556	11/22/22	4:20:47	0.002
557	11/22/22	4:21:47	0
558	11/22/22	4:22:47	0.001
559	11/22/22	4:23:47	0
560	11/22/22	4:24:47	0
561	11/22/22	4:25:47	0.002
562	11/22/22	4:26:47	0
563	11/22/22	4:27:47	0
564	11/22/22	4:28:47	0
565	11/22/22	4:29:47	0
566	11/22/22	4:30:47	0
567	11/22/22	4:31:47	0.002
568	11/22/22	4:32:47	0
569	11/22/22	4:33:47	0
570	11/22/22	4:34:47	0
571	11/22/22	4:35:47	0
572	11/22/22	4:36:47	0.001
573	11/22/22	4:37:47	0
574	11/22/22	4:38:47	0.001
575	11/22/22	4:39:47	0
576	11/22/22	4:40:47	0
577	11/22/22	4:41:47	0
578	11/22/22	4:42:47	0
579	11/22/22	4:43:47	0
580	11/22/22	4:44:47	0
581	11/22/22	4:45:47	0
582	11/22/22	4:46:47	0
583	11/22/22	4:47:47	0.001
584	11/22/22	4:48:47	0.002
585	11/22/22	4:49:47	0
586	11/22/22	4:50:47	0
587	11/22/22	4:51:47	0
588	11/22/22	4:52:47	0
589	11/22/22	4:53:47	0
590	11/22/22	4:54:47	0
591	11/22/22	4:55:47	0
592	11/22/22	4:56:47	0
593	11/22/22	4:57:47	0
594	11/22/22	4:58:47	0
595	11/22/22	4:59:47	0
596	11/22/22	5:00:47	0
597	11/22/22	5:01:47	0
598	11/22/22	5:02:47	0.001
599	11/22/22	5:03:47	0.001
600	11/22/22	5:04:47	0
601	11/22/22	5:05:47	0
602	11/22/22	5:06:47	0
603	11/22/22	5:07:47	0
604	11/22/22	5:08:47	0
605	11/22/22	5:09:47	0
606	11/22/22	5:10:47	0
607	11/22/22	5:11:47	0
608	11/22/22	5:12:47	0
609	11/22/22	5:13:47	0
610	11/22/22	5:14:47	0
611	11/22/22	5:15:47	0.003
612	11/22/22	5:16:47	0
613	11/22/22	5:17:47	0
614	11/22/22	5:18:47	0
615	11/22/22	5:19:47	0.001
616	11/22/22	5:20:47	0
617	11/22/22	5:21:47	0
618	11/22/22	5:22:47	0
619	11/22/22	5:23:47	0.001
620	11/22/22	5:24:47	0
621	11/22/22	5:25:47	0.001
622	11/22/22	5:26:47	0.001
623	11/22/22	5:27:47	0
624	11/22/22	5:28:47	0
625	11/22/22	5:29:47	0.001
626	11/22/22	5:30:47	0.001
627	11/22/22	5:31:47	0
628	11/22/22	5:32:47	0
629	11/22/22	5:33:47	0
630	11/22/22	5:34:47	0
631	11/22/22	5:35:47	0.001
632	11/22/22	5:36:47	0.001
633	11/22/22	5:37:47	0
634	11/22/22	5:38:47	0
635	11/22/22	5:39:47	0.001
636	11/22/22	5:40:47	0
637	11/22/22	5:41:47	0
638	11/22/22	5:42:47	0
639	11/22/22	5:43:47	0.001
640	11/22/22	5:44:47	0.001
641	11/22/22	5:45:47	0.001
642	11/22/22	5:46:47	0
643	11/22/22	5:47:47	0
644	11/22/22	5:48:47	0.001
645	11/22/22	5:49:47	0
646	11/22/22	5:50:47	0
647	11/22/22	5:51:47	0
648	11/22/22	5:52:47	0
649	11/22/22	5:53:47	0
650	11/22/22	5:54:47	0
651	11/22/22	5:55:47	0
652	11/22/22	5:56:47	0
653	11/22/22	5:57:47	0
654	11/22/22	5:58:47	0
655	11/22/22	5:59:47	0.001
656	11/22/22	6:00:47	0.002
657	11/22/22	6:01:47	0
658	11/22/22	6:02:47	0
659	11/22/22	6:03:47	0
660	11/22/22	6:04:47	0.001
661	11/22/22	6:05:47	0
662	11/22/22	6:06:47	0
663	11/22/22	6:07:47	0.001
664	11/22/22	6:08:47	0
665	11/22/22	6:09:47	0.001
666	11/22/22	6:10:47	0.001
667	11/22/22	6:11:47	0
668	11/22/22	6:12:47	0
669	11/22/22	6:13:47	0.001
670	11/22/22	6:14:47	0
671	11/22/22	6:15:47	0
672	11/22/22	6:16:47	0
673	11/22/22	6:17:47	0
674	11/22/22	6:18:47	0
675	11/22/22	6:19:47	0
676	11/22/22	6:20:47	0.002
677	11/22/22	6:21:47	0.001
678	11/22/22	6:22:47	0
679	11/22/22	6:23:47	0
680	11/22/22	6:24:47	0
681	11/22/22	6:25:47	0
682	11/22/22	6:26:47	0.001
683	11/22/22	6:27:47	0
684	11/22/22	6:28:47	0
685	11/22/22	6:29:47	0
686	11/22/22	6:30:47	0
687	11/22/22	6:31:47	0
688	11/22/22	6:32:47	0
689	11/22/22	6:33:47	0.001
690	11/22/22	6:34:47	0
691	11/22/22	6:35:47	0
692	11/22/22	6:36:47	0.004
693	11/22/22	6:37:47	0.001
694	11/22/22	6:38:47	0
695	11/22/22	6:39:47	0
696	11/22/22	6:40:47	0
697	11/22/22	6:41:47	0
698	11/22/22	6:42:47	0
699	11/22/22	6:43:47	0
700	11/22/22	6:44:47	0
701	11/22/22	6:45:47	0
702	11/22/22	6:46:47	0
703	11/22/22	6:47:47	0
704	11/22/22	6:48:47	0
705	11/22/22	6:49:47	0
706	11/22/22	6:50:47	0
707	11/22/22	6:51:47	0.001
708	11/22/22	6:52:47	0.001
709	11/22/22	6:53:47	0
710	11/22/22	6:54:47	0
711	11/22/22	6:55:47	0.001
712	11/22/22	6:56:47	0.001
713	11/22/22	6:57:47	0.001
714	11/22/22	6:58:47	0
715	11/22/22	6:59:47	0.001
716	11/22/22	7:00:47	0
717	11/22/22	7:01:47	0
718	11/22/22	7:02:47	0.001
719	11/22/22	7:03:47	0
720	11/22/22	7:04:47	0
721	11/22/22	7:05:47	0
722	11/22/22	7:06:47	0
723	11/22/22	7:07:47	0
724	11/22/22	7:08:47	0
725	11/22/22	7:09:47	0.001
726	11/22/22	7:10:47	0.001
727	11/22/22	7:11:47	0
728	11/22/22	7:12:47	0.001
729	11/22/22	7:13:47	0.001
730	11/22/22	7:14:47	0.001
731	11/22/22	7:15:47	0
732	11/22/22	7:16:47	0.001
733	11/22/22	7:17:47	0
734	11/22/22	7:18:47	0
735	11/22/22	7:19:47	0
736	11/22/22	7:20:47	0
737	11/22/22	7:21:47	0
738	11/22/22	7:22:47	0.001
739	11/22/22	7:23:47	0.001
740	11/22/22	7:24:47	0
741	11/22/22	7:25:47	0
742	11/22/22	7:26:47	0
743	11/22/22	7:27:47	0
744	11/22/22	7:28:47	0.001
745	11/22/22	7:29:47	0
746	11/22/22	7:30:47	0
747	11/22/22	7:31:47	0
748	11/22/22	7:32:47	0
749	11/22/22	7:33:47	0
750	11/22/22	7:34:47	0.001
751	11/22/22	7:35:47	0
752	11/22/22	7:36:47	0
753	11/22/22	7:37:47	0
754	11/22/22	7:38:47	0
755	11/22/22	7:39:47	0.004
756	11/22/22	7:40:47	0
757	11/22/22	7:41:47	0
758	11/22/22	7:42:47	0.001
759	11/22/22	7:43:47	0
760	11/22/22	7:44:47	0
761	11/22/22	7:45:47	0.001
762	11/22/22	7:46:47	0.001
763	11/22/22	7:47:47	0
764	11/22/22	7:48:47	0
765	11/22/22	7:49:47	0
766	11/22/22	7:50:47	0.001
767	11/22/22	7:51:47	0.001
768	11/22/22	7:52:47	0.001
769	11/22/22	7:53:47	0.001
770	11/22/22	7:54:47	0
771	11/22/22	7:55:47	0.001
772	11/22/22	7:56:47	0.001
773	11/22/22	7:57:47	0
774	11/22/22	7:58:47	0.002
775	11/22/22	7:59:47	0
776	11/22/22	8:00:47	0
777	11/22/22	8:01:47	0
778	11/22/22	8:02:47	0
779	11/22/22	8:03:47	0.001
780	11/22/22	8:04:47	0
781	11/22/22	8:05:47	0.001
782	11/22/22	8:06:47	0.002
783	11/22/22	8:07:47	0
784	11/22/22	8:08:47	0
785	11/22/22	8:09:47	0
786	11/22/22	8:10:47	0.001
787	11/22/22	8:11:47	0.001
788	11/22/22	8:12:47	0.001
789	11/22/22	8:13:47	0.001
790	11/22/22	8:14:47	0.001
791	11/22/22	8:15:47	0
792	11/22/22	8:16:47	0
793	11/22/22	8:17:47	0.001
794	11/22/22	8:18:47	0
795	11/22/22	8:19:47	0
796	11/22/22	8:20:47	0.001
797	11/22/22	8:21:47	0.001
798	11/22/22	8:22:47	0.001
799	11/22/22	8:23:47	0.001
800	11/22/22	8:24:47	0.001
801	11/22/22	8:25:47	0.002
802	11/22/22	8:26:47	0.001
803	11/22/22	8:27:47	0.001
804	11/22/22	8:28:47	0
805	11/22/22	8:29:47	0
806	11/22/22	8:30:47	0.001
807	11/22/22	8:31:47	0
808	11/22/22	8:32:47	0.001
809	11/22/22	8:33:47	0.001
810	11/22/22	8:34:47	0.001
811	11/22/22	8:35:47	0.001
812	11/22/22	8:36:47	0.002
813	11/22/22	8:37:47	0.002
814	11/22/22	8:38:47	0.001
815	11/22/22	8:39:47	0.002
816	11/22/22	8:40:47	0.001
817	11/22/22	8:41:47	0.001
818	11/22/22	8:42:47	0.002
819	11/22/22	8:43:47	0.002
820	11/22/22	8:44:47	0.002
821	11/22/22	8:45:47	0.004
822	11/22/22	8:46:47	0.015
823	11/22/22	8:47:47	0.009
824	11/22/22	8:48:47	0.011
825	11/22/22	8:49:47	0.01
826	11/22/22	8:50:47	0.008
827	11/22/22	8:51:47	0.008
828	11/22/22	8:52:47	0.008
829	11/22/22	8:53:47	0.008
830	11/22/22	8:54:47	0.008
831	11/22/22	8:55:47	0.006
832	11/22/22	8:56:47	0.008
833	11/22/22	8:57:47	0.007
834	11/22/22	8:58:47	0.008
835	11/22/22	8:59:47	0.008
836	11/22/22	9:00:47	0.008
837	11/22/22	9:01:47	0.01
