Data Point	Date	Time	Aerosol mg/m^3
144	09/08/2022	19:38:17	0.005
145	09/08/2022	19:39:17	0.005
146	09/08/2022	19:40:17	0.008
147	09/08/2022	19:41:17	0.005
148	09/08/2022	19:42:17	0.006
149	09/08/2022	19:43:17	0.007
150	09/08/2022	19:44:17	0.005
151	09/08/2022	19:45:17	0.005
152	09/08/2022	19:46:17	0.005
153	09/08/2022	19:47:17	0.005
154	09/08/2022	19:48:17	0.004
155	09/08/2022	19:49:17	0.004
156	09/08/2022	19:50:17	0.006
157	09/08/2022	19:51:17	0.005
158	09/08/2022	19:52:17	0.005
159	09/08/2022	19:53:17	0.004
160	09/08/2022	19:54:17	0.004
161	09/08/2022	19:55:17	0.004
162	09/08/2022	19:56:17	0.005
163	09/08/2022	19:57:17	0.004
164	09/08/2022	19:58:17	0.004
165	09/08/2022	19:59:17	0.004
166	09/08/2022	20:00:17	0.005
167	09/08/2022	20:01:17	0.005
168	09/08/2022	20:02:17	0.005
169	09/08/2022	20:03:17	0.004
170	09/08/2022	20:04:17	0.004
171	09/08/2022	20:05:17	0.005
172	09/08/2022	20:06:17	0.004
173	09/08/2022	20:07:17	0.004
174	09/08/2022	20:08:17	0.006
175	09/08/2022	20:09:17	0.005
176	09/08/2022	20:10:17	0.009
177	09/08/2022	20:11:17	0.004
178	09/08/2022	20:12:17	0.004
179	09/08/2022	20:13:17	0.004
180	09/08/2022	20:14:17	0.004
181	09/08/2022	20:15:17	0.004
182	09/08/2022	20:16:17	0.004
183	09/08/2022	20:17:17	0.004
184	09/08/2022	20:18:17	0.005
185	09/08/2022	20:19:17	0.005
186	09/08/2022	20:20:17	0.004
187	09/08/2022	20:21:17	0.004
188	09/08/2022	20:22:17	0.003
189	09/08/2022	20:23:17	0.003
190	09/08/2022	20:24:17	0.004
191	09/08/2022	20:25:17	0.003
192	09/08/2022	20:26:17	0.004
193	09/08/2022	20:27:17	0.033
194	09/08/2022	20:28:17	0.004
195	09/08/2022	20:29:17	0.004
196	09/08/2022	20:30:17	0.004
197	09/08/2022	20:31:17	0.004
198	09/08/2022	20:32:17	0.004
199	09/08/2022	20:33:17	0.004
200	09/08/2022	20:34:17	0.003
201	09/08/2022	20:35:17	0.004
202	09/08/2022	20:36:17	0.003
203	09/08/2022	20:37:17	0.004
204	09/08/2022	20:38:17	0.004
205	09/08/2022	20:39:17	0.003
206	09/08/2022	20:40:17	0.003
207	09/08/2022	20:41:17	0.003
208	09/08/2022	20:42:17	0.003
209	09/08/2022	20:43:17	0.004
210	09/08/2022	20:44:17	0.003
211	09/08/2022	20:45:17	0.003
212	09/08/2022	20:46:17	0.004
213	09/08/2022	20:47:17	0.005
214	09/08/2022	20:48:17	0.004
215	09/08/2022	20:49:17	0.003
216	09/08/2022	20:50:17	0.004
217	09/08/2022	20:51:17	0.003
218	09/08/2022	20:52:17	0.003
219	09/08/2022	20:53:17	0.003
220	09/08/2022	20:54:17	0.004
221	09/08/2022	20:55:17	0.003
222	09/08/2022	20:56:17	0.004
223	09/08/2022	20:57:17	0.003
224	09/08/2022	20:58:17	0.003
225	09/08/2022	20:59:17	0.003
226	09/08/2022	21:00:17	0.003
227	09/08/2022	21:01:17	0.003
228	09/08/2022	21:02:17	0.003
229	09/08/2022	21:03:17	0.003
230	09/08/2022	21:04:17	0.003
231	09/08/2022	21:05:17	0.003
232	09/08/2022	21:06:17	0.003
233	09/08/2022	21:07:17	0.003
234	09/08/2022	21:08:17	0.004
235	09/08/2022	21:09:17	0.003
236	09/08/2022	21:10:17	0.003
237	09/08/2022	21:11:17	0.004
238	09/08/2022	21:12:17	0.003
239	09/08/2022	21:13:17	0.004
240	09/08/2022	21:14:17	0.003
241	09/08/2022	21:15:17	0.004
242	09/08/2022	21:16:17	0.002
243	09/08/2022	21:17:17	0.003
244	09/08/2022	21:18:17	0.003
245	09/08/2022	21:19:17	0.003
246	09/08/2022	21:20:17	0.004
247	09/08/2022	21:21:17	0.003
248	09/08/2022	21:22:17	0.003
249	09/08/2022	21:23:17	0.004
250	09/08/2022	21:24:17	0.003
251	09/08/2022	21:25:17	0.003
252	09/08/2022	21:26:17	0.003
253	09/08/2022	21:27:17	0.003
254	09/08/2022	21:28:17	0.003
255	09/08/2022	21:29:17	0.003
256	09/08/2022	21:30:17	0.003
257	09/08/2022	21:31:17	0.003
258	09/08/2022	21:32:17	0.003
259	09/08/2022	21:33:17	0.003
260	09/08/2022	21:34:17	0.004
261	09/08/2022	21:35:17	0.003
262	09/08/2022	21:36:17	0.004
263	09/08/2022	21:37:17	0.003
264	09/08/2022	21:38:17	0.003
265	09/08/2022	21:39:17	0.004
266	09/08/2022	21:40:17	0.006
267	09/08/2022	21:41:17	0.005
268	09/08/2022	21:42:17	0.004
269	09/08/2022	21:43:17	0.004
270	09/08/2022	21:44:17	0.005
271	09/08/2022	21:45:17	0.005
272	09/08/2022	21:46:17	0.007
273	09/08/2022	21:47:17	0.006
274	09/08/2022	21:48:17	0.005
275	09/08/2022	21:49:17	0.005
276	09/08/2022	21:50:17	0.005
277	09/08/2022	21:51:17	0.005
278	09/08/2022	21:52:17	0.006
279	09/08/2022	21:53:17	0.005
280	09/08/2022	21:54:17	0.005
281	09/08/2022	21:55:17	0.006
282	09/08/2022	21:56:17	0.004
283	09/08/2022	21:57:17	0.006
284	09/08/2022	21:58:17	0.005
285	09/08/2022	21:59:17	0.005
286	09/08/2022	22:00:17	0.006
287	09/08/2022	22:01:17	0.008
288	09/08/2022	22:02:17	0.006
289	09/08/2022	22:03:17	0.006
290	09/08/2022	22:04:17	0.007
291	09/08/2022	22:05:17	0.006
292	09/08/2022	22:06:17	0.006
293	09/08/2022	22:07:17	0.007
294	09/08/2022	22:08:17	0.007
295	09/08/2022	22:09:17	0.005
296	09/08/2022	22:10:17	0.006
297	09/08/2022	22:11:17	0.006
298	09/08/2022	22:12:17	0.006
299	09/08/2022	22:13:17	0.006
300	09/08/2022	22:14:17	0.007
301	09/08/2022	22:15:17	0.007
302	09/08/2022	22:16:17	0.006
303	09/08/2022	22:17:17	0.007
304	09/08/2022	22:18:17	0.009
305	09/08/2022	22:19:17	0.007
306	09/08/2022	22:20:17	0.007
307	09/08/2022	22:21:17	0.007
308	09/08/2022	22:22:17	0.007
309	09/08/2022	22:23:17	0.007
310	09/08/2022	22:24:17	0.006
311	09/08/2022	22:25:17	0.007
312	09/08/2022	22:26:17	0.006
313	09/08/2022	22:27:17	0.006
314	09/08/2022	22:28:17	0.007
315	09/08/2022	22:29:17	0.007
316	09/08/2022	22:30:17	0.007
317	09/08/2022	22:31:17	0.007
318	09/08/2022	22:32:17	0.008
319	09/08/2022	22:33:17	0.007
320	09/08/2022	22:34:17	0.007
321	09/08/2022	22:35:17	0.007
322	09/08/2022	22:36:17	0.007
323	09/08/2022	22:37:17	0.007
324	09/08/2022	22:38:17	0.007
325	09/08/2022	22:39:17	0.007
326	09/08/2022	22:40:17	0.007
327	09/08/2022	22:41:17	0.007
328	09/08/2022	22:42:17	0.009
329	09/08/2022	22:43:17	0.008
330	09/08/2022	22:44:17	0.008
331	09/08/2022	22:45:17	0.007
332	09/08/2022	22:46:17	0.009
333	09/08/2022	22:47:17	0.008
334	09/08/2022	22:48:17	0.008
335	09/08/2022	22:49:17	0.008
336	09/08/2022	22:50:17	0.008
337	09/08/2022	22:51:17	0.008
338	09/08/2022	22:52:17	0.008
339	09/08/2022	22:53:17	0.009
340	09/08/2022	22:54:17	0.008
341	09/08/2022	22:55:17	0.008
342	09/08/2022	22:56:17	0.008
343	09/08/2022	22:57:17	0.008
344	09/08/2022	22:58:17	0.008
345	09/08/2022	22:59:17	0.007
346	09/08/2022	23:00:17	0.012
347	09/08/2022	23:01:17	0.008
348	09/08/2022	23:02:17	0.009
349	09/08/2022	23:03:17	0.008
350	09/08/2022	23:04:17	0.009
351	09/08/2022	23:05:17	0.008
352	09/08/2022	23:06:17	0.009
353	09/08/2022	23:07:17	0.008
354	09/08/2022	23:08:17	0.008
355	09/08/2022	23:09:17	0.008
356	09/08/2022	23:10:17	0.008
357	09/08/2022	23:11:17	0.009
358	09/08/2022	23:12:17	0.012
359	09/08/2022	23:13:17	0.008
360	09/08/2022	23:14:17	0.007
361	09/08/2022	23:15:17	0.009
362	09/08/2022	23:16:17	0.008
363	09/08/2022	23:17:17	0.009
364	09/08/2022	23:18:17	0.01
365	09/08/2022	23:19:17	0.009
366	09/08/2022	23:20:17	0.01
367	09/08/2022	23:21:17	0.009
368	09/08/2022	23:22:17	0.009
369	09/08/2022	23:23:17	0.008
370	09/08/2022	23:24:17	0.009
371	09/08/2022	23:25:17	0.009
372	09/08/2022	23:26:17	0.008
373	09/08/2022	23:27:17	0.009
374	09/08/2022	23:28:17	0.008
375	09/08/2022	23:29:17	0.008
376	09/08/2022	23:30:17	0.009
377	09/08/2022	23:31:17	0.009
378	09/08/2022	23:32:17	0.008
379	09/08/2022	23:33:17	0.011
380	09/08/2022	23:34:17	0.008
381	09/08/2022	23:35:17	0.01
382	09/08/2022	23:36:17	0.008
383	09/08/2022	23:37:17	0.01
384	09/08/2022	23:38:17	0.009
385	09/08/2022	23:39:17	0.009
386	09/08/2022	23:40:17	0.009
387	09/08/2022	23:41:17	0.008
388	09/08/2022	23:42:17	0.008
389	09/08/2022	23:43:17	0.009
390	09/08/2022	23:44:17	0.009
391	09/08/2022	23:45:17	0.01
392	09/08/2022	23:46:17	0.009
393	09/08/2022	23:47:17	0.009
394	09/08/2022	23:48:17	0.009
395	09/08/2022	23:49:17	0.009
396	09/08/2022	23:50:17	0.009
397	09/08/2022	23:51:17	0.009
398	09/08/2022	23:52:17	0.009
399	09/08/2022	23:53:17	0.01
400	09/08/2022	23:54:17	0.01
401	09/08/2022	23:55:17	0.009
402	09/08/2022	23:56:17	0.01
403	09/08/2022	23:57:17	0.009
404	09/08/2022	23:58:17	0.01
405	09/08/2022	23:59:17	0.01
406	09/09/2022	0:00:17	0.01
407	09/09/2022	0:01:17	0.01
408	09/09/2022	0:02:17	0.01
409	09/09/2022	0:03:17	0.01
410	09/09/2022	0:04:17	0.009
411	09/09/2022	0:05:17	0.01
412	09/09/2022	0:06:17	0.01
413	09/09/2022	0:07:17	0.01
414	09/09/2022	0:08:17	0.01
415	09/09/2022	0:09:17	0.009
416	09/09/2022	0:10:17	0.01
417	09/09/2022	0:11:17	0.01
418	09/09/2022	0:12:17	0.009
419	09/09/2022	0:13:17	0.01
420	09/09/2022	0:14:17	0.01
421	09/09/2022	0:15:17	0.011
422	09/09/2022	0:16:17	0.011
423	09/09/2022	0:17:17	0.011
424	09/09/2022	0:18:17	0.01
425	09/09/2022	0:19:17	0.011
426	09/09/2022	0:20:17	0.009
427	09/09/2022	0:21:17	0.011
428	09/09/2022	0:22:17	0.011
429	09/09/2022	0:23:17	0.011
430	09/09/2022	0:24:17	0.011
431	09/09/2022	0:25:17	0.011
432	09/09/2022	0:26:17	0.012
433	09/09/2022	0:27:17	0.011
434	09/09/2022	0:28:17	0.011
435	09/09/2022	0:29:17	0.01
436	09/09/2022	0:30:17	0.01
437	09/09/2022	0:31:17	0.014
438	09/09/2022	0:32:17	0.011
439	09/09/2022	0:33:17	0.012
440	09/09/2022	0:34:17	0.013
441	09/09/2022	0:35:17	0.012
442	09/09/2022	0:36:17	0.011
443	09/09/2022	0:37:17	0.011
444	09/09/2022	0:38:17	0.011
445	09/09/2022	0:39:17	0.011
446	09/09/2022	0:40:17	0.011
447	09/09/2022	0:41:17	0.011
448	09/09/2022	0:42:17	0.014
449	09/09/2022	0:43:17	0.013
450	09/09/2022	0:44:17	0.012
451	09/09/2022	0:45:17	0.013
452	09/09/2022	0:46:17	0.012
453	09/09/2022	0:47:17	0.012
454	09/09/2022	0:48:17	0.012
455	09/09/2022	0:49:17	0.013
456	09/09/2022	0:50:17	0.012
457	09/09/2022	0:51:17	0.013
458	09/09/2022	0:52:17	0.013
459	09/09/2022	0:53:17	0.012
460	09/09/2022	0:54:17	0.012
461	09/09/2022	0:55:17	0.011
462	09/09/2022	0:56:17	0.013
463	09/09/2022	0:57:17	0.012
464	09/09/2022	0:58:17	0.013
465	09/09/2022	0:59:17	0.012
466	09/09/2022	1:00:17	0.013
467	09/09/2022	1:01:17	0.013
468	09/09/2022	1:02:17	0.013
469	09/09/2022	1:03:17	0.013
470	09/09/2022	1:04:17	0.019
471	09/09/2022	1:05:17	0.012
472	09/09/2022	1:06:17	0.015
473	09/09/2022	1:07:17	0.012
474	09/09/2022	1:08:17	0.013
475	09/09/2022	1:09:17	0.013
476	09/09/2022	1:10:17	0.012
477	09/09/2022	1:11:17	0.014
478	09/09/2022	1:12:17	0.012
479	09/09/2022	1:13:17	0.013
480	09/09/2022	1:14:17	0.014
481	09/09/2022	1:15:17	0.013
482	09/09/2022	1:16:17	0.013
483	09/09/2022	1:17:17	0.014
484	09/09/2022	1:18:17	0.012
485	09/09/2022	1:19:17	0.014
486	09/09/2022	1:20:17	0.013
487	09/09/2022	1:21:17	0.014
488	09/09/2022	1:22:17	0.014
489	09/09/2022	1:23:17	0.014
490	09/09/2022	1:24:17	0.014
491	09/09/2022	1:25:17	0.016
492	09/09/2022	1:26:17	0.013
493	09/09/2022	1:27:17	0.014
494	09/09/2022	1:28:17	0.014
495	09/09/2022	1:29:17	0.016
496	09/09/2022	1:30:17	0.014
497	09/09/2022	1:31:17	0.013
498	09/09/2022	1:32:17	0.013
499	09/09/2022	1:33:17	0.015
500	09/09/2022	1:34:17	0.014
501	09/09/2022	1:35:17	0.015
502	09/09/2022	1:36:17	0.014
503	09/09/2022	1:37:17	0.015
504	09/09/2022	1:38:17	0.015
505	09/09/2022	1:39:17	0.015
506	09/09/2022	1:40:17	0.014
507	09/09/2022	1:41:17	0.015
508	09/09/2022	1:42:17	0.016
509	09/09/2022	1:43:17	0.015
510	09/09/2022	1:44:17	0.015
511	09/09/2022	1:45:17	0.015
512	09/09/2022	1:46:17	0.015
513	09/09/2022	1:47:17	0.016
514	09/09/2022	1:48:17	0.015
515	09/09/2022	1:49:17	0.016
516	09/09/2022	1:50:17	0.015
517	09/09/2022	1:51:17	0.014
518	09/09/2022	1:52:17	0.015
519	09/09/2022	1:53:17	0.015
520	09/09/2022	1:54:17	0.016
521	09/09/2022	1:55:17	0.014
522	09/09/2022	1:56:17	0.015
523	09/09/2022	1:57:17	0.014
524	09/09/2022	1:58:17	0.014
525	09/09/2022	1:59:17	0.016
526	09/09/2022	2:00:17	0.015
527	09/09/2022	2:01:17	0.016
528	09/09/2022	2:02:17	0.017
529	09/09/2022	2:03:17	0.015
530	09/09/2022	2:04:17	0.015
531	09/09/2022	2:05:17	0.015
532	09/09/2022	2:06:17	0.015
533	09/09/2022	2:07:17	0.016
534	09/09/2022	2:08:17	0.016
535	09/09/2022	2:09:17	0.015
536	09/09/2022	2:10:17	0.016
537	09/09/2022	2:11:17	0.016
538	09/09/2022	2:12:17	0.014
539	09/09/2022	2:13:17	0.015
540	09/09/2022	2:14:17	0.015
541	09/09/2022	2:15:17	0.017
542	09/09/2022	2:16:17	0.019
543	09/09/2022	2:17:17	0.015
544	09/09/2022	2:18:17	0.016
545	09/09/2022	2:19:17	0.017
546	09/09/2022	2:20:17	0.014
547	09/09/2022	2:21:17	0.015
548	09/09/2022	2:22:17	0.015
549	09/09/2022	2:23:17	0.016
550	09/09/2022	2:24:17	0.016
551	09/09/2022	2:25:17	0.015
552	09/09/2022	2:26:17	0.019
553	09/09/2022	2:27:17	0.016
554	09/09/2022	2:28:17	0.016
555	09/09/2022	2:29:17	0.016
556	09/09/2022	2:30:17	0.016
557	09/09/2022	2:31:17	0.017
558	09/09/2022	2:32:17	0.016
559	09/09/2022	2:33:17	0.015
560	09/09/2022	2:34:17	0.016
561	09/09/2022	2:35:17	0.015
562	09/09/2022	2:36:17	0.015
563	09/09/2022	2:37:17	0.016
564	09/09/2022	2:38:17	0.017
565	09/09/2022	2:39:17	0.018
566	09/09/2022	2:40:17	0.018
567	09/09/2022	2:41:17	0.017
568	09/09/2022	2:42:17	0.017
569	09/09/2022	2:43:17	0.016
570	09/09/2022	2:44:17	0.015
571	09/09/2022	2:45:17	0.016
572	09/09/2022	2:46:17	0.016
573	09/09/2022	2:47:17	0.018
574	09/09/2022	2:48:17	0.017
575	09/09/2022	2:49:17	0.015
576	09/09/2022	2:50:17	0.018
577	09/09/2022	2:51:17	0.018
578	09/09/2022	2:52:17	0.016
579	09/09/2022	2:53:17	0.017
580	09/09/2022	2:54:17	0.018
581	09/09/2022	2:55:17	0.017
582	09/09/2022	2:56:17	0.017
583	09/09/2022	2:57:17	0.015
584	09/09/2022	2:58:17	0.016
585	09/09/2022	2:59:17	0.018
586	09/09/2022	3:00:17	0.017
587	09/09/2022	3:01:17	0.018
588	09/09/2022	3:02:17	0.017
589	09/09/2022	3:03:17	0.016
590	09/09/2022	3:04:17	0.018
591	09/09/2022	3:05:17	0.017
592	09/09/2022	3:06:17	0.016
593	09/09/2022	3:07:17	0.018
594	09/09/2022	3:08:17	0.019
595	09/09/2022	3:09:17	0.017
596	09/09/2022	3:10:17	0.026
597	09/09/2022	3:11:17	0.018
598	09/09/2022	3:12:17	0.017
599	09/09/2022	3:13:17	0.017
600	09/09/2022	3:14:17	0.019
601	09/09/2022	3:15:17	0.017
602	09/09/2022	3:16:17	0.018
603	09/09/2022	3:17:17	0.017
604	09/09/2022	3:18:17	0.017
605	09/09/2022	3:19:17	0.017
606	09/09/2022	3:20:17	0.017
607	09/09/2022	3:21:17	0.017
608	09/09/2022	3:22:17	0.018
609	09/09/2022	3:23:17	0.018
610	09/09/2022	3:24:17	0.017
611	09/09/2022	3:25:17	0.018
612	09/09/2022	3:26:17	0.018
613	09/09/2022	3:27:17	0.018
614	09/09/2022	3:28:17	0.018
615	09/09/2022	3:29:17	0.018
616	09/09/2022	3:30:17	0.018
617	09/09/2022	3:31:17	0.018
618	09/09/2022	3:32:17	0.018
619	09/09/2022	3:33:17	0.019
620	09/09/2022	3:34:17	0.02
621	09/09/2022	3:35:17	0.019
622	09/09/2022	3:36:17	0.019
623	09/09/2022	3:37:17	0.017
624	09/09/2022	3:38:17	0.019
625	09/09/2022	3:39:17	0.017
626	09/09/2022	3:40:17	0.02
627	09/09/2022	3:41:17	0.018
628	09/09/2022	3:42:17	0.017
629	09/09/2022	3:43:17	0.018
630	09/09/2022	3:44:17	0.017
631	09/09/2022	3:45:17	0.018
632	09/09/2022	3:46:17	0.019
633	09/09/2022	3:47:17	0.019
634	09/09/2022	3:48:17	0.021
635	09/09/2022	3:49:17	0.018
636	09/09/2022	3:50:17	0.018
637	09/09/2022	3:51:17	0.019
638	09/09/2022	3:52:17	0.017
639	09/09/2022	3:53:17	0.021
640	09/09/2022	3:54:17	0.018
641	09/09/2022	3:55:17	0.018
642	09/09/2022	3:56:17	0.019
643	09/09/2022	3:57:17	0.019
644	09/09/2022	3:58:17	0.018
645	09/09/2022	3:59:17	0.019
646	09/09/2022	4:00:17	0.019
647	09/09/2022	4:01:17	0.02
648	09/09/2022	4:02:17	0.018
649	09/09/2022	4:03:17	0.019
650	09/09/2022	4:04:17	0.017
651	09/09/2022	4:05:17	0.019
652	09/09/2022	4:06:17	0.018
653	09/09/2022	4:07:17	0.019
654	09/09/2022	4:08:17	0.019
655	09/09/2022	4:09:17	0.019
656	09/09/2022	4:10:17	0.018
657	09/09/2022	4:11:17	0.018
658	09/09/2022	4:12:17	0.018
659	09/09/2022	4:13:17	0.018
660	09/09/2022	4:14:17	0.02
661	09/09/2022	4:15:17	0.021
662	09/09/2022	4:16:17	0.018
663	09/09/2022	4:17:17	0.018
664	09/09/2022	4:18:17	0.018
665	09/09/2022	4:19:17	0.019
666	09/09/2022	4:20:17	0.018
667	09/09/2022	4:21:17	0.019
668	09/09/2022	4:22:17	0.019
669	09/09/2022	4:23:17	0.018
670	09/09/2022	4:24:17	0.02
671	09/09/2022	4:25:17	0.018
672	09/09/2022	4:26:17	0.019
673	09/09/2022	4:27:17	0.018
674	09/09/2022	4:28:17	0.019
675	09/09/2022	4:29:17	0.018
676	09/09/2022	4:30:17	0.018
677	09/09/2022	4:31:17	0.02
678	09/09/2022	4:32:17	0.019
679	09/09/2022	4:33:17	0.03
680	09/09/2022	4:34:17	0.019
681	09/09/2022	4:35:17	0.019
682	09/09/2022	4:36:17	0.017
683	09/09/2022	4:37:17	0.02
684	09/09/2022	4:38:17	0.02
685	09/09/2022	4:39:17	0.018
686	09/09/2022	4:40:17	0.02
687	09/09/2022	4:41:17	0.019
688	09/09/2022	4:42:17	0.021
689	09/09/2022	4:43:17	0.021
690	09/09/2022	4:44:17	0.021
691	09/09/2022	4:45:17	0.02
692	09/09/2022	4:46:17	0.019
693	09/09/2022	4:47:17	0.019
694	09/09/2022	4:48:17	0.019
695	09/09/2022	4:49:17	0.02
696	09/09/2022	4:50:17	0.019
697	09/09/2022	4:51:17	0.02
698	09/09/2022	4:52:17	0.02
699	09/09/2022	4:53:17	0.021
700	09/09/2022	4:54:17	0.02
701	09/09/2022	4:55:17	0.018
702	09/09/2022	4:56:17	0.019
703	09/09/2022	4:57:17	0.019
704	09/09/2022	4:58:17	0.019
705	09/09/2022	4:59:17	0.019
706	09/09/2022	5:00:17	0.02
707	09/09/2022	5:01:17	0.02
708	09/09/2022	5:02:17	0.024
709	09/09/2022	5:03:17	0.019
710	09/09/2022	5:04:17	0.02
711	09/09/2022	5:05:17	0.02
712	09/09/2022	5:06:17	0.019
713	09/09/2022	5:07:17	0.024
714	09/09/2022	5:08:17	0.02
715	09/09/2022	5:09:17	0.02
716	09/09/2022	5:10:17	0.019
717	09/09/2022	5:11:17	0.019
718	09/09/2022	5:12:17	0.021
719	09/09/2022	5:13:17	0.02
720	09/09/2022	5:14:17	0.019
721	09/09/2022	5:15:17	0.02
722	09/09/2022	5:16:17	0.019
723	09/09/2022	5:17:17	0.021
724	09/09/2022	5:18:17	0.019
725	09/09/2022	5:19:17	0.025
726	09/09/2022	5:20:17	0.022
727	09/09/2022	5:21:17	0.022
728	09/09/2022	5:22:17	0.021
729	09/09/2022	5:23:17	0.019
730	09/09/2022	5:24:17	0.02
731	09/09/2022	5:25:17	0.019
732	09/09/2022	5:26:17	0.019
733	09/09/2022	5:27:17	0.02
734	09/09/2022	5:28:17	0.021
