Data Point 	Date 	Time 	Aerosol mg/m^3
203	3/4/23	10:44:40	0.011
204	3/4/23	10:49:40	0.011
205	3/4/23	10:54:40	0.008
206	3/4/23	10:59:40	0.009
207	3/4/23	11:04:40	0.01
208	3/4/23	11:09:40	0.009
209	3/4/23	11:14:40	0.01
210	3/4/23	11:19:40	0.01
211	3/4/23	11:24:40	0.01
212	3/4/23	11:29:40	0.009
213	3/4/23	11:34:40	0.009
214	3/4/23	11:39:40	0.01
215	3/4/23	11:44:40	0.01
216	3/4/23	11:49:40	0.008
217	3/4/23	11:54:40	0.009
218	3/4/23	11:59:40	0.009
219	3/4/23	12:04:40	0.008
220	3/4/23	12:09:40	0.008
221	3/4/23	12:14:40	0.009
222	3/4/23	12:19:40	0.009
223	3/4/23	12:24:40	0.013
224	3/4/23	12:29:40	0.01
225	3/4/23	12:34:40	0.008
226	3/4/23	12:39:40	0.008
227	3/4/23	12:44:40	0.007
228	3/4/23	12:49:40	0.007
229	3/4/23	12:54:40	0.008
230	3/4/23	12:59:40	0.007
231	3/4/23	13:04:40	0.007
232	3/4/23	13:09:40	0.007
233	3/4/23	13:14:40	0.006
234	3/4/23	13:19:40	0.006
235	3/4/23	13:24:40	0.007
236	3/4/23	13:29:40	0.008
237	3/4/23	13:34:40	0.007
238	3/4/23	13:39:40	0.008
239	3/4/23	13:44:40	0.008
240	3/4/23	13:49:40	0.006
241	3/4/23	13:54:40	0.004
242	3/4/23	13:59:40	0.005
243	3/4/23	14:04:40	0.005
244	3/4/23	14:09:40	0.005
245	3/4/23	14:14:40	0.006
246	3/4/23	14:19:40	0.006
247	3/4/23	14:24:40	0.005
248	3/4/23	14:29:40	0.006
249	3/4/23	14:34:40	0.005
250	3/4/23	14:39:40	0.004
251	3/4/23	14:44:40	0.004
252	3/4/23	14:49:40	0.003
253	3/4/23	14:54:40	0.003
254	3/4/23	14:59:40	0.008
255	3/4/23	15:04:40	0.056
256	3/4/23	15:09:40	0.042
257	3/4/23	15:14:40	0.015
258	3/4/23	15:19:40	0.004
259	3/4/23	15:24:40	0.003
260	3/4/23	15:29:40	0.002
261	3/4/23	15:34:40	0.002
262	3/4/23	15:39:40	0.002
263	3/4/23	15:44:40	0.002
264	3/4/23	15:49:40	0.002
265	3/4/23	15:54:40	0.002
266	3/4/23	15:59:40	0.002
267	3/4/23	16:04:40	0.002
268	3/4/23	16:09:40	0.002
269	3/4/23	16:14:40	0.002
270	3/4/23	16:19:40	0.001
271	3/4/23	16:24:40	0.002
272	3/4/23	16:29:40	0.002
273	3/4/23	16:34:40	0.002
274	3/4/23	16:39:40	0.003
275	3/4/23	16:44:40	0.002
276	3/4/23	16:49:40	0.002
277	3/4/23	16:54:40	0.002
278	3/4/23	16:59:40	0.002
279	3/4/23	17:04:40	0.002
280	3/4/23	17:09:40	0.003
281	3/4/23	17:14:40	0.003
282	3/4/23	17:19:40	0.003
283	3/4/23	17:24:40	0.003
284	3/4/23	17:29:40	0.002
285	3/4/23	17:34:40	0.003
			
