Data Point	Date	Time	Aerosol mg/m^3
276	09/09/2022	20:43:06	0.017
277	09/09/2022	20:44:06	0.017
278	09/09/2022	20:45:06	0.017
279	09/09/2022	20:46:06	0.018
280	09/09/2022	20:47:06	0.018
281	09/09/2022	20:48:06	0.016
282	09/09/2022	20:49:06	0.016
283	09/09/2022	20:50:06	0.016
284	09/09/2022	20:51:06	0.017
285	09/09/2022	20:52:06	0.016
286	09/09/2022	20:53:06	0.016
287	09/09/2022	20:54:06	0.017
288	09/09/2022	20:55:06	0.017
289	09/09/2022	20:56:06	0.017
290	09/09/2022	20:57:06	0.016
291	09/09/2022	20:58:06	0.017
292	09/09/2022	20:59:06	0.017
293	09/09/2022	21:00:06	0.018
294	09/09/2022	21:01:06	0.017
295	09/09/2022	21:02:06	0.021
296	09/09/2022	21:03:06	0.018
297	09/09/2022	21:04:06	0.016
298	09/09/2022	21:05:06	0.017
299	09/09/2022	21:06:06	0.02
300	09/09/2022	21:07:06	0.017
301	09/09/2022	21:08:06	0.015
302	09/09/2022	21:09:06	0.016
303	09/09/2022	21:10:06	0.015
304	09/09/2022	21:11:06	0.018
305	09/09/2022	21:12:06	0.017
306	09/09/2022	21:13:06	0.017
307	09/09/2022	21:14:06	0.016
308	09/09/2022	21:15:06	0.016
309	09/09/2022	21:16:06	0.016
310	09/09/2022	21:17:06	0.016
311	09/09/2022	21:18:06	0.017
312	09/09/2022	21:19:06	0.015
313	09/09/2022	21:20:06	0.016
314	09/09/2022	21:21:06	0.019
315	09/09/2022	21:22:06	0.016
316	09/09/2022	21:23:06	0.017
317	09/09/2022	21:24:06	0.016
318	09/09/2022	21:25:06	0.018
319	09/09/2022	21:26:06	0.017
320	09/09/2022	21:27:06	0.018
321	09/09/2022	21:28:06	0.017
322	09/09/2022	21:29:06	0.016
323	09/09/2022	21:30:06	0.017
324	09/09/2022	21:31:06	0.016
325	09/09/2022	21:32:06	0.018
326	09/09/2022	21:33:06	0.017
327	09/09/2022	21:34:06	0.017
328	09/09/2022	21:35:06	0.016
329	09/09/2022	21:36:06	0.017
330	09/09/2022	21:37:06	0.017
331	09/09/2022	21:38:06	0.016
332	09/09/2022	21:39:06	0.017
333	09/09/2022	21:40:06	0.017
334	09/09/2022	21:41:06	0.017
335	09/09/2022	21:42:06	0.017
336	09/09/2022	21:43:06	0.017
337	09/09/2022	21:44:06	0.017
338	09/09/2022	21:45:06	0.018
339	09/09/2022	21:46:06	0.017
340	09/09/2022	21:47:06	0.015
341	09/09/2022	21:48:06	0.016
342	09/09/2022	21:49:06	0.016
343	09/09/2022	21:50:06	0.016
344	09/09/2022	21:51:06	0.015
345	09/09/2022	21:52:06	0.016
346	09/09/2022	21:53:06	0.016
347	09/09/2022	21:54:06	0.017
348	09/09/2022	21:55:06	0.019
349	09/09/2022	21:56:06	0.017
350	09/09/2022	21:57:06	0.017
351	09/09/2022	21:58:06	0.018
352	09/09/2022	21:59:06	0.016
353	09/09/2022	22:00:06	0.017
354	09/09/2022	22:01:06	0.019
355	09/09/2022	22:02:06	0.018
356	09/09/2022	22:03:06	0.021
357	09/09/2022	22:04:06	0.018
358	09/09/2022	22:05:06	0.018
359	09/09/2022	22:06:06	0.02
360	09/09/2022	22:07:06	0.018
361	09/09/2022	22:08:06	0.019
362	09/09/2022	22:09:06	0.017
363	09/09/2022	22:10:06	0.018
364	09/09/2022	22:11:06	0.02
365	09/09/2022	22:12:06	0.019
366	09/09/2022	22:13:06	0.019
367	09/09/2022	22:14:06	0.019
368	09/09/2022	22:15:06	0.02
369	09/09/2022	22:16:06	0.019
370	09/09/2022	22:17:06	0.018
371	09/09/2022	22:18:06	0.018
372	09/09/2022	22:19:06	0.019
373	09/09/2022	22:20:06	0.017
374	09/09/2022	22:21:06	0.018
375	09/09/2022	22:22:06	0.017
376	09/09/2022	22:23:06	0.018
377	09/09/2022	22:24:06	0.018
378	09/09/2022	22:25:06	0.019
379	09/09/2022	22:26:06	0.018
380	09/09/2022	22:27:06	0.019
381	09/09/2022	22:28:06	0.018
382	09/09/2022	22:29:06	0.019
383	09/09/2022	22:30:06	0.019
384	09/09/2022	22:31:06	0.017
385	09/09/2022	22:32:06	0.018
386	09/09/2022	22:33:06	0.018
387	09/09/2022	22:34:06	0.018
388	09/09/2022	22:35:06	0.018
389	09/09/2022	22:36:06	0.019
390	09/09/2022	22:37:06	0.018
391	09/09/2022	22:38:06	0.019
392	09/09/2022	22:39:06	0.019
393	09/09/2022	22:40:06	0.019
394	09/09/2022	22:41:06	0.017
395	09/09/2022	22:42:06	0.019
396	09/09/2022	22:43:06	0.019
397	09/09/2022	22:44:06	0.021
398	09/09/2022	22:45:06	0.018
399	09/09/2022	22:46:06	0.019
400	09/09/2022	22:47:06	0.018
401	09/09/2022	22:48:06	0.018
402	09/09/2022	22:49:06	0.017
403	09/09/2022	22:50:06	0.019
404	09/09/2022	22:51:06	0.017
405	09/09/2022	22:52:06	0.018
406	09/09/2022	22:53:06	0.019
407	09/09/2022	22:54:06	0.02
408	09/09/2022	22:55:06	0.017
409	09/09/2022	22:56:06	0.018
410	09/09/2022	22:57:06	0.022
411	09/09/2022	22:58:06	0.018
412	09/09/2022	22:59:06	0.018
413	09/09/2022	23:00:06	0.018
414	09/09/2022	23:01:06	0.018
415	09/09/2022	23:02:06	0.019
416	09/09/2022	23:03:06	0.018
417	09/09/2022	23:04:06	0.02
418	09/09/2022	23:05:06	0.02
419	09/09/2022	23:06:06	0.019
420	09/09/2022	23:07:06	0.018
421	09/09/2022	23:08:06	0.019
422	09/09/2022	23:09:06	0.019
423	09/09/2022	23:10:06	0.019
424	09/09/2022	23:11:06	0.021
425	09/09/2022	23:12:06	0.019
426	09/09/2022	23:13:06	0.019
427	09/09/2022	23:14:06	0.021
428	09/09/2022	23:15:06	0.021
429	09/09/2022	23:16:06	0.019
430	09/09/2022	23:17:06	0.02
431	09/09/2022	23:18:06	0.019
432	09/09/2022	23:19:06	0.019
433	09/09/2022	23:20:06	0.02
434	09/09/2022	23:21:06	0.02
435	09/09/2022	23:22:06	0.019
436	09/09/2022	23:23:06	0.02
437	09/09/2022	23:24:06	0.021
438	09/09/2022	23:25:06	0.02
439	09/09/2022	23:26:06	0.02
440	09/09/2022	23:27:06	0.018
441	09/09/2022	23:28:06	0.02
442	09/09/2022	23:29:06	0.019
443	09/09/2022	23:30:06	0.019
444	09/09/2022	23:31:06	0.021
445	09/09/2022	23:32:06	0.019
446	09/09/2022	23:33:06	0.02
447	09/09/2022	23:34:06	0.02
448	09/09/2022	23:35:06	0.02
449	09/09/2022	23:36:06	0.022
450	09/09/2022	23:37:06	0.02
451	09/09/2022	23:38:06	0.02
452	09/09/2022	23:39:06	0.02
453	09/09/2022	23:40:06	0.02
454	09/09/2022	23:41:06	0.02
455	09/09/2022	23:42:06	0.019
456	09/09/2022	23:43:06	0.019
457	09/09/2022	23:44:06	0.023
458	09/09/2022	23:45:06	0.021
459	09/09/2022	23:46:06	0.021
460	09/09/2022	23:47:06	0.019
461	09/09/2022	23:48:06	0.02
462	09/09/2022	23:49:06	0.019
463	09/09/2022	23:50:06	0.02
464	09/09/2022	23:51:06	0.02
465	09/09/2022	23:52:06	0.022
466	09/09/2022	23:53:06	0.019
467	09/09/2022	23:54:06	0.021
468	09/09/2022	23:55:06	0.02
469	09/09/2022	23:56:06	0.021
470	09/09/2022	23:57:06	0.021
471	09/09/2022	23:58:06	0.02
472	09/09/2022	23:59:06	0.02
473	09/10/2022	0:00:06	0.021
474	09/10/2022	0:01:06	0.02
475	09/10/2022	0:02:06	0.022
476	09/10/2022	0:03:06	0.022
477	09/10/2022	0:04:06	0.021
478	09/10/2022	0:05:06	0.021
479	09/10/2022	0:06:06	0.021
480	09/10/2022	0:07:06	0.023
481	09/10/2022	0:08:06	0.021
482	09/10/2022	0:09:06	0.02
483	09/10/2022	0:10:06	0.021
484	09/10/2022	0:11:06	0.021
485	09/10/2022	0:12:06	0.022
486	09/10/2022	0:13:06	0.022
487	09/10/2022	0:14:06	0.021
488	09/10/2022	0:15:06	0.02
489	09/10/2022	0:16:06	0.021
490	09/10/2022	0:17:06	0.021
491	09/10/2022	0:18:06	0.022
492	09/10/2022	0:19:06	0.022
493	09/10/2022	0:20:06	0.021
494	09/10/2022	0:21:06	0.021
495	09/10/2022	0:22:06	0.021
496	09/10/2022	0:23:06	0.022
497	09/10/2022	0:24:06	0.022
498	09/10/2022	0:25:06	0.022
499	09/10/2022	0:26:06	0.026
500	09/10/2022	0:27:06	0.022
501	09/10/2022	0:28:06	0.024
502	09/10/2022	0:29:06	0.021
503	09/10/2022	0:30:06	0.021
504	09/10/2022	0:31:06	0.021
505	09/10/2022	0:32:06	0.022
506	09/10/2022	0:33:06	0.023
507	09/10/2022	0:34:06	0.023
508	09/10/2022	0:35:06	0.021
509	09/10/2022	0:36:06	0.023
510	09/10/2022	0:37:06	0.022
511	09/10/2022	0:38:06	0.023
512	09/10/2022	0:39:06	0.023
513	09/10/2022	0:40:06	0.023
514	09/10/2022	0:41:06	0.023
515	09/10/2022	0:42:06	0.022
516	09/10/2022	0:43:06	0.021
517	09/10/2022	0:44:06	0.021
518	09/10/2022	0:45:06	0.02
519	09/10/2022	0:46:06	0.022
520	09/10/2022	0:47:06	0.021
521	09/10/2022	0:48:06	0.021
522	09/10/2022	0:49:06	0.022
523	09/10/2022	0:50:06	0.021
524	09/10/2022	0:51:06	0.022
525	09/10/2022	0:52:06	0.021
526	09/10/2022	0:53:06	0.022
527	09/10/2022	0:54:06	0.024
528	09/10/2022	0:55:06	0.023
529	09/10/2022	0:56:06	0.022
530	09/10/2022	0:57:06	0.022
531	09/10/2022	0:58:06	0.021
532	09/10/2022	0:59:06	0.023
533	09/10/2022	1:00:06	0.022
534	09/10/2022	1:01:06	0.025
535	09/10/2022	1:02:06	0.022
536	09/10/2022	1:03:06	0.022
537	09/10/2022	1:04:06	0.022
538	09/10/2022	1:05:06	0.022
539	09/10/2022	1:06:06	0.022
540	09/10/2022	1:07:06	0.022
541	09/10/2022	1:08:06	0.022
542	09/10/2022	1:09:06	0.023
543	09/10/2022	1:10:06	0.023
544	09/10/2022	1:11:06	0.024
545	09/10/2022	1:12:06	0.022
546	09/10/2022	1:13:06	0.024
547	09/10/2022	1:14:06	0.024
548	09/10/2022	1:15:06	0.022
549	09/10/2022	1:16:06	0.022
550	09/10/2022	1:17:06	0.023
551	09/10/2022	1:18:06	0.023
552	09/10/2022	1:19:06	0.024
553	09/10/2022	1:20:06	0.023
554	09/10/2022	1:21:06	0.024
555	09/10/2022	1:22:06	0.025
556	09/10/2022	1:23:06	0.023
557	09/10/2022	1:24:06	0.022
558	09/10/2022	1:25:06	0.023
559	09/10/2022	1:26:06	0.023
560	09/10/2022	1:27:06	0.023
561	09/10/2022	1:28:06	0.023
562	09/10/2022	1:29:06	0.024
563	09/10/2022	1:30:06	0.022
564	09/10/2022	1:31:06	0.024
565	09/10/2022	1:32:06	0.025
566	09/10/2022	1:33:06	0.023
567	09/10/2022	1:34:06	0.025
568	09/10/2022	1:35:06	0.023
569	09/10/2022	1:36:06	0.022
570	09/10/2022	1:37:06	0.023
571	09/10/2022	1:38:06	0.025
572	09/10/2022	1:39:06	0.023
573	09/10/2022	1:40:06	0.024
574	09/10/2022	1:41:06	0.024
575	09/10/2022	1:42:06	0.023
576	09/10/2022	1:43:06	0.024
577	09/10/2022	1:44:06	0.024
578	09/10/2022	1:45:06	0.024
579	09/10/2022	1:46:06	0.024
580	09/10/2022	1:47:06	0.024
581	09/10/2022	1:48:06	0.024
582	09/10/2022	1:49:06	0.024
583	09/10/2022	1:50:06	0.024
584	09/10/2022	1:51:06	0.023
585	09/10/2022	1:52:06	0.023
586	09/10/2022	1:53:06	0.023
587	09/10/2022	1:54:06	0.024
588	09/10/2022	1:55:06	0.023
589	09/10/2022	1:56:06	0.023
590	09/10/2022	1:57:06	0.022
591	09/10/2022	1:58:06	0.025
592	09/10/2022	1:59:06	0.025
593	09/10/2022	2:00:06	0.023
594	09/10/2022	2:01:06	0.024
595	09/10/2022	2:02:06	0.024
596	09/10/2022	2:03:06	0.022
597	09/10/2022	2:04:06	0.024
598	09/10/2022	2:05:06	0.033
599	09/10/2022	2:06:06	0.022
600	09/10/2022	2:07:06	0.025
601	09/10/2022	2:08:06	0.023
602	09/10/2022	2:09:06	0.024
603	09/10/2022	2:10:06	0.024
604	09/10/2022	2:11:06	0.022
605	09/10/2022	2:12:06	0.024
606	09/10/2022	2:13:06	0.026
607	09/10/2022	2:14:06	0.024
608	09/10/2022	2:15:06	0.023
609	09/10/2022	2:16:06	0.023
610	09/10/2022	2:17:06	0.023
611	09/10/2022	2:18:06	0.024
612	09/10/2022	2:19:06	0.023
613	09/10/2022	2:20:06	0.022
614	09/10/2022	2:21:06	0.025
615	09/10/2022	2:22:06	0.024
616	09/10/2022	2:23:06	0.023
617	09/10/2022	2:24:06	0.024
618	09/10/2022	2:25:06	0.023
619	09/10/2022	2:26:06	0.024
620	09/10/2022	2:27:06	0.024
621	09/10/2022	2:28:06	0.023
622	09/10/2022	2:29:06	0.025
623	09/10/2022	2:30:06	0.023
624	09/10/2022	2:31:06	0.025
625	09/10/2022	2:32:06	0.024
626	09/10/2022	2:33:06	0.022
627	09/10/2022	2:34:06	0.023
628	09/10/2022	2:35:06	0.024
629	09/10/2022	2:36:06	0.025
630	09/10/2022	2:37:06	0.023
631	09/10/2022	2:38:06	0.023
632	09/10/2022	2:39:06	0.024
633	09/10/2022	2:40:06	0.025
634	09/10/2022	2:41:06	0.024
635	09/10/2022	2:42:06	0.024
636	09/10/2022	2:43:06	0.024
637	09/10/2022	2:44:06	0.024
638	09/10/2022	2:45:06	0.025
639	09/10/2022	2:46:06	0.025
640	09/10/2022	2:47:06	0.024
641	09/10/2022	2:48:06	0.024
642	09/10/2022	2:49:06	0.025
643	09/10/2022	2:50:06	0.024
644	09/10/2022	2:51:06	0.025
645	09/10/2022	2:52:06	0.024
646	09/10/2022	2:53:06	0.023
647	09/10/2022	2:54:06	0.023
648	09/10/2022	2:55:06	0.026
649	09/10/2022	2:56:06	0.024
650	09/10/2022	2:57:06	0.025
651	09/10/2022	2:58:06	0.023
652	09/10/2022	2:59:06	0.025
653	09/10/2022	3:00:06	0.024
654	09/10/2022	3:01:06	0.025
655	09/10/2022	3:02:06	0.026
656	09/10/2022	3:03:06	0.025
657	09/10/2022	3:04:06	0.025
658	09/10/2022	3:05:06	0.025
659	09/10/2022	3:06:06	0.026
660	09/10/2022	3:07:06	0.024
661	09/10/2022	3:08:06	0.025
662	09/10/2022	3:09:06	0.024
663	09/10/2022	3:10:06	0.024
664	09/10/2022	3:11:06	0.026
665	09/10/2022	3:12:06	0.028
666	09/10/2022	3:13:06	0.024
667	09/10/2022	3:14:06	0.026
668	09/10/2022	3:15:06	0.026
669	09/10/2022	3:16:06	0.026
670	09/10/2022	3:17:06	0.026
671	09/10/2022	3:18:06	0.026
672	09/10/2022	3:19:06	0.025
673	09/10/2022	3:20:06	0.025
674	09/10/2022	3:21:06	0.023
675	09/10/2022	3:22:06	0.026
676	09/10/2022	3:23:06	0.025
677	09/10/2022	3:24:06	0.026
678	09/10/2022	3:25:06	0.025
679	09/10/2022	3:26:06	0.026
680	09/10/2022	3:27:06	0.025
681	09/10/2022	3:28:06	0.026
682	09/10/2022	3:29:06	0.025
683	09/10/2022	3:30:06	0.026
684	09/10/2022	3:31:06	0.028
685	09/10/2022	3:32:06	0.027
686	09/10/2022	3:33:06	0.027
687	09/10/2022	3:34:06	0.025
688	09/10/2022	3:35:06	0.028
689	09/10/2022	3:36:06	0.027
690	09/10/2022	3:37:06	0.027
691	09/10/2022	3:38:06	0.025
692	09/10/2022	3:39:06	0.027
693	09/10/2022	3:40:06	0.025
694	09/10/2022	3:41:06	0.027
695	09/10/2022	3:42:06	0.026
696	09/10/2022	3:43:06	0.027
697	09/10/2022	3:44:06	0.026
698	09/10/2022	3:45:06	0.026
699	09/10/2022	3:46:06	0.025
700	09/10/2022	3:47:06	0.026
701	09/10/2022	3:48:06	0.025
702	09/10/2022	3:49:06	0.026
703	09/10/2022	3:50:06	0.026
704	09/10/2022	3:51:06	0.025
705	09/10/2022	3:52:06	0.025
706	09/10/2022	3:53:06	0.028
707	09/10/2022	3:54:06	0.024
708	09/10/2022	3:55:06	0.027
709	09/10/2022	3:56:06	0.028
710	09/10/2022	3:57:06	0.027
711	09/10/2022	3:58:06	0.027
712	09/10/2022	3:59:06	0.026
713	09/10/2022	4:00:06	0.027
714	09/10/2022	4:01:06	0.028
715	09/10/2022	4:02:06	0.027
716	09/10/2022	4:03:06	0.025
717	09/10/2022	4:04:06	0.027
718	09/10/2022	4:05:06	0.029
719	09/10/2022	4:06:06	0.026
720	09/10/2022	4:07:06	0.028
721	09/10/2022	4:08:06	0.027
722	09/10/2022	4:09:06	0.029
723	09/10/2022	4:10:06	0.026
724	09/10/2022	4:11:06	0.027
725	09/10/2022	4:12:06	0.027
726	09/10/2022	4:13:06	0.027
727	09/10/2022	4:14:06	0.028
728	09/10/2022	4:15:06	0.027
729	09/10/2022	4:16:06	0.028
730	09/10/2022	4:17:06	0.028
731	09/10/2022	4:18:06	0.027
732	09/10/2022	4:19:06	0.029
733	09/10/2022	4:20:06	0.029
734	09/10/2022	4:21:06	0.028
