Data Point	Date	Time	Aerosol mg/m^3
129	2/10/2023	19:35:26	0.003
130	2/10/2023	19:36:26	0.003
131	2/10/2023	19:37:26	0.002
132	2/10/2023	19:38:26	0.003
133	2/10/2023	19:39:26	0.002
134	2/10/2023	19:40:26	0.016
135	2/10/2023	19:41:26	0.003
136	2/10/2023	19:42:26	0.004
137	2/10/2023	19:43:26	0.003
138	2/10/2023	19:44:26	0.003
139	2/10/2023	19:45:26	0.004
140	2/10/2023	19:46:26	0.003
141	2/10/2023	19:47:26	0.002
142	2/10/2023	19:48:26	0.003
143	2/10/2023	19:49:26	0.003
144	2/10/2023	19:50:26	0.003
145	2/10/2023	19:51:26	0.003
146	2/10/2023	19:52:26	0.003
147	2/10/2023	19:53:26	0.003
148	2/10/2023	19:54:26	0.004
149	2/10/2023	19:55:26	0.003
150	2/10/2023	19:56:26	0.003
151	2/10/2023	19:57:26	0.002
152	2/10/2023	19:58:26	0.004
153	2/10/2023	19:59:26	0.003
154	2/10/2023	20:00:26	0.003
155	2/10/2023	20:01:26	0.003
156	2/10/2023	20:02:26	0.003
157	2/10/2023	20:03:26	0.003
158	2/10/2023	20:04:26	0.003
159	2/10/2023	20:05:26	0.003
160	2/10/2023	20:06:26	0.003
161	2/10/2023	20:07:26	0.003
162	2/10/2023	20:08:26	0.004
163	2/10/2023	20:09:26	0.003
164	2/10/2023	20:10:26	0.004
165	2/10/2023	20:11:26	0.003
166	2/10/2023	20:12:26	0.004
167	2/10/2023	20:13:26	0.003
168	2/10/2023	20:14:26	0.003
169	2/10/2023	20:15:26	0.003
170	2/10/2023	20:16:26	0.003
171	2/10/2023	20:17:26	0.003
172	2/10/2023	20:18:26	0.003
173	2/10/2023	20:19:26	0.004
174	2/10/2023	20:20:26	0.003
175	2/10/2023	20:21:26	0.003
176	2/10/2023	20:22:26	0.003
177	2/10/2023	20:23:26	0.003
178	2/10/2023	20:24:26	0.002
179	2/10/2023	20:25:26	0.004
180	2/10/2023	20:26:26	0.003
181	2/10/2023	20:27:26	0.003
182	2/10/2023	20:28:26	0.003
183	2/10/2023	20:29:26	0.002
184	2/10/2023	20:30:26	0.004
185	2/10/2023	20:31:26	0.003
186	2/10/2023	20:32:26	0.003
187	2/10/2023	20:33:26	0.003
188	2/10/2023	20:34:26	0.003
189	2/10/2023	20:35:26	0.003
190	2/10/2023	20:36:26	0.003
191	2/10/2023	20:37:26	0.003
192	2/10/2023	20:38:26	0.003
193	2/10/2023	20:39:26	0.003
194	2/10/2023	20:40:26	0.002
195	2/10/2023	20:41:26	0.003
196	2/10/2023	20:42:26	0.003
197	2/10/2023	20:43:26	0.003
198	2/10/2023	20:44:26	0.003
199	2/10/2023	20:45:26	0.003
200	2/10/2023	20:46:26	0.003
201	2/10/2023	20:47:26	0.003
202	2/10/2023	20:48:26	0.003
203	2/10/2023	20:49:26	0.003
204	2/10/2023	20:50:26	0.002
205	2/10/2023	20:51:26	0.003
206	2/10/2023	20:52:26	0.003
207	2/10/2023	20:53:26	0.003
208	2/10/2023	20:54:26	0.003
209	2/10/2023	20:55:26	0.003
210	2/10/2023	20:56:26	0.004
211	2/10/2023	20:57:26	0.003
212	2/10/2023	20:58:26	0.003
213	2/10/2023	20:59:26	0.004
214	2/10/2023	21:00:26	0.004
215	2/10/2023	21:01:26	0.003
216	2/10/2023	21:02:26	0.002
217	2/10/2023	21:03:26	0.003
218	2/10/2023	21:04:26	0.002
219	2/10/2023	21:05:26	0.003
220	2/10/2023	21:06:26	0.003
221	2/10/2023	21:07:26	0.003
222	2/10/2023	21:08:26	0.003
223	2/10/2023	21:09:26	0.003
224	2/10/2023	21:10:26	0.003
225	2/10/2023	21:11:26	0.002
226	2/10/2023	21:12:26	0.003
227	2/10/2023	21:13:26	0.003
228	2/10/2023	21:14:26	0.003
229	2/10/2023	21:15:26	0.003
230	2/10/2023	21:16:26	0.003
231	2/10/2023	21:17:26	0.003
232	2/10/2023	21:18:26	0.003
233	2/10/2023	21:19:26	0.003
234	2/10/2023	21:20:26	0.003
235	2/10/2023	21:21:26	0.002
236	2/10/2023	21:22:26	0.003
237	2/10/2023	21:23:26	0.003
238	2/10/2023	21:24:26	0.004
239	2/10/2023	21:25:26	0.002
240	2/10/2023	21:26:26	0.004
241	2/10/2023	21:27:26	0.003
242	2/10/2023	21:28:26	0.003
243	2/10/2023	21:29:26	0.004
244	2/10/2023	21:30:26	0.003
245	2/10/2023	21:31:26	0.005
246	2/10/2023	21:32:26	0.002
247	2/10/2023	21:33:26	0.003
248	2/10/2023	21:34:26	0.003
249	2/10/2023	21:35:26	0.002
250	2/10/2023	21:36:26	0.003
251	2/10/2023	21:37:26	0.003
252	2/10/2023	21:38:26	0.003
253	2/10/2023	21:39:26	0.002
254	2/10/2023	21:40:26	0.002
255	2/10/2023	21:41:26	0.003
256	2/10/2023	21:42:26	0.002
257	2/10/2023	21:43:26	0.002
258	2/10/2023	21:44:26	0.002
259	2/10/2023	21:45:26	0.002
260	2/10/2023	21:46:26	0.006
261	2/10/2023	21:47:26	0.002
262	2/10/2023	21:48:26	0.002
263	2/10/2023	21:49:26	0.003
264	2/10/2023	21:50:26	0.002
265	2/10/2023	21:51:26	0.002
266	2/10/2023	21:52:26	0.003
267	2/10/2023	21:53:26	0.003
268	2/10/2023	21:54:26	0.002
269	2/10/2023	21:55:26	0.003
270	2/10/2023	21:56:26	0.003
271	2/10/2023	21:57:26	0.003
272	2/10/2023	21:58:26	0.003
273	2/10/2023	21:59:26	0.003
274	2/10/2023	22:00:26	0.002
275	2/10/2023	22:01:26	0.003
276	2/10/2023	22:02:26	0.004
277	2/10/2023	22:03:26	0.003
278	2/10/2023	22:04:26	0.002
279	2/10/2023	22:05:26	0.002
280	2/10/2023	22:06:26	0.004
281	2/10/2023	22:07:26	0.003
282	2/10/2023	22:08:26	0.002
283	2/10/2023	22:09:26	0.003
284	2/10/2023	22:10:26	0.003
285	2/10/2023	22:11:26	0.002
286	2/10/2023	22:12:26	0.002
287	2/10/2023	22:13:26	0.003
288	2/10/2023	22:14:26	0.003
289	2/10/2023	22:15:26	0.003
290	2/10/2023	22:16:26	0.002
291	2/10/2023	22:17:26	0.002
292	2/10/2023	22:18:26	0.003
293	2/10/2023	22:19:26	0.002
294	2/10/2023	22:20:26	0.002
295	2/10/2023	22:21:26	0.007
296	2/10/2023	22:22:26	0.002
297	2/10/2023	22:23:26	0.003
298	2/10/2023	22:24:26	0.003
299	2/10/2023	22:25:26	0.002
300	2/10/2023	22:26:26	0.003
301	2/10/2023	22:27:26	0.003
302	2/10/2023	22:28:26	0.003
303	2/10/2023	22:29:26	0.003
304	2/10/2023	22:30:26	0.003
305	2/10/2023	22:31:26	0.003
306	2/10/2023	22:32:26	0.002
307	2/10/2023	22:33:26	0.002
308	2/10/2023	22:34:26	0.002
309	2/10/2023	22:35:26	0.002
310	2/10/2023	22:36:26	0.002
311	2/10/2023	22:37:26	0.003
312	2/10/2023	22:38:26	0.002
313	2/10/2023	22:39:26	0.002
314	2/10/2023	22:40:26	0.002
315	2/10/2023	22:41:26	0.003
316	2/10/2023	22:42:26	0.002
317	2/10/2023	22:43:26	0.002
318	2/10/2023	22:44:26	0.002
319	2/10/2023	22:45:26	0.002
320	2/10/2023	22:46:26	0.002
321	2/10/2023	22:47:26	0.002
322	2/10/2023	22:48:26	0.003
323	2/10/2023	22:49:26	0.003
324	2/10/2023	22:50:26	0.002
325	2/10/2023	22:51:26	0.003
326	2/10/2023	22:52:26	0.003
327	2/10/2023	22:53:26	0.003
328	2/10/2023	22:54:26	0.004
329	2/10/2023	22:55:26	0.003
330	2/10/2023	22:56:26	0.002
331	2/10/2023	22:57:26	0.002
332	2/10/2023	22:58:26	0.002
333	2/10/2023	22:59:26	0.002
334	2/10/2023	23:00:26	0.003
335	2/10/2023	23:01:26	0.003
336	2/10/2023	23:02:26	0.002
337	2/10/2023	23:03:26	0.002
338	2/10/2023	23:04:26	0.002
339	2/10/2023	23:05:26	0.002
340	2/10/2023	23:06:26	0.002
341	2/10/2023	23:07:26	0.002
342	2/10/2023	23:08:26	0.003
343	2/10/2023	23:09:26	0.002
344	2/10/2023	23:10:26	0.002
345	2/10/2023	23:11:26	0.002
346	2/10/2023	23:12:26	0.002
347	2/10/2023	23:13:26	0.002
348	2/10/2023	23:14:26	0.003
349	2/10/2023	23:15:26	0.003
350	2/10/2023	23:16:26	0.003
351	2/10/2023	23:17:26	0.003
352	2/10/2023	23:18:26	0.002
353	2/10/2023	23:19:26	0.002
354	2/10/2023	23:20:26	0.002
355	2/10/2023	23:21:26	0.002
356	2/10/2023	23:22:26	0.002
357	2/10/2023	23:23:26	0.002
358	2/10/2023	23:24:26	0.002
359	2/10/2023	23:25:26	0.002
360	2/10/2023	23:26:26	0.002
361	2/10/2023	23:27:26	0.004
362	2/10/2023	23:28:26	0.002
363	2/10/2023	23:29:26	0.003
364	2/10/2023	23:30:26	0.002
365	2/10/2023	23:31:26	0.002
366	2/10/2023	23:32:26	0.002
367	2/10/2023	23:33:26	0.002
368	2/10/2023	23:34:26	0.002
369	2/10/2023	23:35:26	0.002
370	2/10/2023	23:36:26	0.002
371	2/10/2023	23:37:26	0.002
372	2/10/2023	23:38:26	0.002
373	2/10/2023	23:39:26	0.002
374	2/10/2023	23:40:26	0.003
375	2/10/2023	23:41:26	0.002
376	2/10/2023	23:42:26	0.002
377	2/10/2023	23:43:26	0.002
378	2/10/2023	23:44:26	0.002
379	2/10/2023	23:45:26	0.003
380	2/10/2023	23:46:26	0.003
381	2/10/2023	23:47:26	0.002
382	2/10/2023	23:48:26	0.002
383	2/10/2023	23:49:26	0.002
384	2/10/2023	23:50:26	0.002
385	2/10/2023	23:51:26	0.002
386	2/10/2023	23:52:26	0.002
387	2/10/2023	23:53:26	0.002
388	2/10/2023	23:54:26	0.002
389	2/10/2023	23:55:26	0.003
390	2/10/2023	23:56:26	0.002
391	2/10/2023	23:57:26	0.002
392	2/10/2023	23:58:26	0.002
393	2/10/2023	23:59:26	0.002
394	2/11/2023	0:00:26	0.002
395	2/11/2023	0:01:26	0.002
396	2/11/2023	0:02:26	0.003
397	2/11/2023	0:03:26	0.003
398	2/11/2023	0:04:26	0.002
399	2/11/2023	0:05:26	0.005
400	2/11/2023	0:06:26	0.002
401	2/11/2023	0:07:26	0.004
402	2/11/2023	0:08:26	0.002
403	2/11/2023	0:09:26	0.002
404	2/11/2023	0:10:26	0.002
405	2/11/2023	0:11:26	0.002
406	2/11/2023	0:12:26	0.002
407	2/11/2023	0:13:26	0.002
408	2/11/2023	0:14:26	0.002
409	2/11/2023	0:15:26	0.002
410	2/11/2023	0:16:26	0.002
411	2/11/2023	0:17:26	0.002
412	2/11/2023	0:18:26	0.002
413	2/11/2023	0:19:26	0.002
414	2/11/2023	0:20:26	0.002
415	2/11/2023	0:21:26	0.002
416	2/11/2023	0:22:26	0.002
417	2/11/2023	0:23:26	0.002
418	2/11/2023	0:24:26	0.003
419	2/11/2023	0:25:26	0.003
420	2/11/2023	0:26:26	0.002
421	2/11/2023	0:27:26	0.002
422	2/11/2023	0:28:26	0.004
423	2/11/2023	0:29:26	0.002
424	2/11/2023	0:30:26	0.002
425	2/11/2023	0:31:26	0.003
426	2/11/2023	0:32:26	0.002
427	2/11/2023	0:33:26	0.003
428	2/11/2023	0:34:26	0.003
429	2/11/2023	0:35:26	0.002
430	2/11/2023	0:36:26	0.003
431	2/11/2023	0:37:26	0.002
432	2/11/2023	0:38:26	0.002
433	2/11/2023	0:39:26	0.002
434	2/11/2023	0:40:26	0.002
435	2/11/2023	0:41:26	0.002
436	2/11/2023	0:42:26	0.002
437	2/11/2023	0:43:26	0.003
438	2/11/2023	0:44:26	0.002
439	2/11/2023	0:45:26	0.002
440	2/11/2023	0:46:26	0.002
441	2/11/2023	0:47:26	0.002
442	2/11/2023	0:48:26	0.002
443	2/11/2023	0:49:26	0.002
444	2/11/2023	0:50:26	0.002
445	2/11/2023	0:51:26	0.002
446	2/11/2023	0:52:26	0.002
447	2/11/2023	0:53:26	0.002
448	2/11/2023	0:54:26	0.002
449	2/11/2023	0:55:26	0.002
450	2/11/2023	0:56:26	0.002
451	2/11/2023	0:57:26	0.002
452	2/11/2023	0:58:26	0.002
453	2/11/2023	0:59:26	0.002
454	2/11/2023	1:00:26	0.002
455	2/11/2023	1:01:26	0.002
456	2/11/2023	1:02:26	0.002
457	2/11/2023	1:03:26	0.002
458	2/11/2023	1:04:26	0.001
459	2/11/2023	1:05:26	0.002
460	2/11/2023	1:06:26	0.002
461	2/11/2023	1:07:26	0.002
462	2/11/2023	1:08:26	0.002
463	2/11/2023	1:09:26	0.002
464	2/11/2023	1:10:26	0.002
465	2/11/2023	1:11:26	0.002
466	2/11/2023	1:12:26	0.002
467	2/11/2023	1:13:26	0.003
468	2/11/2023	1:14:26	0.002
469	2/11/2023	1:15:26	0.002
470	2/11/2023	1:16:26	0.002
471	2/11/2023	1:17:26	0.002
472	2/11/2023	1:18:26	0.002
473	2/11/2023	1:19:26	0.001
474	2/11/2023	1:20:26	0.002
475	2/11/2023	1:21:26	0.002
476	2/11/2023	1:22:26	0.002
477	2/11/2023	1:23:26	0.002
478	2/11/2023	1:24:26	0.002
479	2/11/2023	1:25:26	0.002
480	2/11/2023	1:26:26	0.002
481	2/11/2023	1:27:26	0.002
482	2/11/2023	1:28:26	0.003
483	2/11/2023	1:29:26	0.002
484	2/11/2023	1:30:26	0.002
485	2/11/2023	1:31:26	0.002
486	2/11/2023	1:32:26	0.002
487	2/11/2023	1:33:26	0.003
488	2/11/2023	1:34:26	0.001
489	2/11/2023	1:35:26	0.003
490	2/11/2023	1:36:26	0.002
491	2/11/2023	1:37:26	0.002
492	2/11/2023	1:38:26	0.001
493	2/11/2023	1:39:26	0.002
494	2/11/2023	1:40:26	0.002
495	2/11/2023	1:41:26	0.001
496	2/11/2023	1:42:26	0.002
497	2/11/2023	1:43:26	0.002
498	2/11/2023	1:44:26	0.002
499	2/11/2023	1:45:26	0.001
500	2/11/2023	1:46:26	0.002
501	2/11/2023	1:47:26	0.001
502	2/11/2023	1:48:26	0.002
503	2/11/2023	1:49:26	0.002
504	2/11/2023	1:50:26	0.002
505	2/11/2023	1:51:26	0.002
506	2/11/2023	1:52:26	0.001
507	2/11/2023	1:53:26	0.002
508	2/11/2023	1:54:26	0.002
509	2/11/2023	1:55:26	0.001
510	2/11/2023	1:56:26	0.001
511	2/11/2023	1:57:26	0.001
512	2/11/2023	1:58:26	0.001
513	2/11/2023	1:59:26	0.001
514	2/11/2023	2:00:26	0.002
515	2/11/2023	2:01:26	0.003
516	2/11/2023	2:02:26	0.001
517	2/11/2023	2:03:26	0.002
518	2/11/2023	2:04:26	0.001
519	2/11/2023	2:05:26	0.003
520	2/11/2023	2:06:26	0.002
521	2/11/2023	2:07:26	0.001
522	2/11/2023	2:08:26	0.001
523	2/11/2023	2:09:26	0.002
524	2/11/2023	2:10:26	0.002
525	2/11/2023	2:11:26	0.001
526	2/11/2023	2:12:26	0.001
527	2/11/2023	2:13:26	0.002
528	2/11/2023	2:14:26	0.001
529	2/11/2023	2:15:26	0.001
530	2/11/2023	2:16:26	0.001
531	2/11/2023	2:17:26	0.002
532	2/11/2023	2:18:26	0.003
533	2/11/2023	2:19:26	0.002
534	2/11/2023	2:20:26	0.002
535	2/11/2023	2:21:26	0.002
536	2/11/2023	2:22:26	0.001
537	2/11/2023	2:23:26	0.001
538	2/11/2023	2:24:26	0.002
539	2/11/2023	2:25:26	0.002
540	2/11/2023	2:26:26	0.002
541	2/11/2023	2:27:26	0.002
542	2/11/2023	2:28:26	0.002
543	2/11/2023	2:29:26	0.001
544	2/11/2023	2:30:26	0.002
545	2/11/2023	2:31:26	0.002
546	2/11/2023	2:32:26	0.001
547	2/11/2023	2:33:26	0.001
548	2/11/2023	2:34:26	0.001
549	2/11/2023	2:35:26	0.001
550	2/11/2023	2:36:26	0.001
551	2/11/2023	2:37:26	0.002
552	2/11/2023	2:38:26	0.001
553	2/11/2023	2:39:26	0.001
554	2/11/2023	2:40:26	0.001
555	2/11/2023	2:41:26	0.001
556	2/11/2023	2:42:26	0.002
557	2/11/2023	2:43:26	0.001
558	2/11/2023	2:44:26	0.002
559	2/11/2023	2:45:26	0.001
560	2/11/2023	2:46:26	0.002
561	2/11/2023	2:47:26	0.001
562	2/11/2023	2:48:26	0.001
563	2/11/2023	2:49:26	0.001
564	2/11/2023	2:50:26	0.002
565	2/11/2023	2:51:26	0.002
566	2/11/2023	2:52:26	0.001
567	2/11/2023	2:53:26	0.002
568	2/11/2023	2:54:26	0.002
569	2/11/2023	2:55:26	0.002
570	2/11/2023	2:56:26	0.002
571	2/11/2023	2:57:26	0.001
572	2/11/2023	2:58:26	0.001
573	2/11/2023	2:59:26	0.001
574	2/11/2023	3:00:26	0.001
575	2/11/2023	3:01:26	0.002
576	2/11/2023	3:02:26	0.001
577	2/11/2023	3:03:26	0.001
578	2/11/2023	3:04:26	0.002
579	2/11/2023	3:05:26	0.001
580	2/11/2023	3:06:26	0.001
581	2/11/2023	3:07:26	0.002
582	2/11/2023	3:08:26	0.001
583	2/11/2023	3:09:26	0.001
584	2/11/2023	3:10:26	0.001
585	2/11/2023	3:11:26	0.001
586	2/11/2023	3:12:26	0.002
587	2/11/2023	3:13:26	0.001
588	2/11/2023	3:14:26	0.001
589	2/11/2023	3:15:26	0.001
590	2/11/2023	3:16:26	0.001
591	2/11/2023	3:17:26	0.001
592	2/11/2023	3:18:26	0.001
593	2/11/2023	3:19:26	0.001
594	2/11/2023	3:20:26	0.002
595	2/11/2023	3:21:26	0.001
596	2/11/2023	3:22:26	0.001
597	2/11/2023	3:23:26	0.001
598	2/11/2023	3:24:26	0.002
599	2/11/2023	3:25:26	0.002
600	2/11/2023	3:26:26	0.002
601	2/11/2023	3:27:26	0.002
602	2/11/2023	3:28:26	0.001
603	2/11/2023	3:29:26	0.001
604	2/11/2023	3:30:26	0.001
605	2/11/2023	3:31:26	0.002
606	2/11/2023	3:32:26	0.001
607	2/11/2023	3:33:26	0.001
608	2/11/2023	3:34:26	0.002
609	2/11/2023	3:35:26	0.002
610	2/11/2023	3:36:26	0.002
611	2/11/2023	3:37:26	0.002
612	2/11/2023	3:38:26	0.002
613	2/11/2023	3:39:26	0.001
614	2/11/2023	3:40:26	0.001
615	2/11/2023	3:41:26	0.002
616	2/11/2023	3:42:26	0.001
617	2/11/2023	3:43:26	0.001
618	2/11/2023	3:44:26	0.001
619	2/11/2023	3:45:26	0.002
620	2/11/2023	3:46:26	0.001
621	2/11/2023	3:47:26	0.001
622	2/11/2023	3:48:26	0.001
623	2/11/2023	3:49:26	0.001
624	2/11/2023	3:50:26	0.001
625	2/11/2023	3:51:26	0.001
626	2/11/2023	3:52:26	0.002
627	2/11/2023	3:53:26	0.003
628	2/11/2023	3:54:26	0.001
629	2/11/2023	3:55:26	0.001
630	2/11/2023	3:56:26	0.001
631	2/11/2023	3:57:26	0.001
632	2/11/2023	3:58:26	0.001
633	2/11/2023	3:59:26	0.001
634	2/11/2023	4:00:26	0.001
635	2/11/2023	4:01:26	0.001
636	2/11/2023	4:02:26	0.001
637	2/11/2023	4:03:26	0.001
638	2/11/2023	4:04:26	0.001
639	2/11/2023	4:05:26	0.001
640	2/11/2023	4:06:26	0.001
641	2/11/2023	4:07:26	0.001
642	2/11/2023	4:08:26	0.001
643	2/11/2023	4:09:26	0.001
644	2/11/2023	4:10:26	0.002
645	2/11/2023	4:11:26	0.001
646	2/11/2023	4:12:26	0.001
647	2/11/2023	4:13:26	0.001
648	2/11/2023	4:14:26	0.001
649	2/11/2023	4:15:26	0.001
650	2/11/2023	4:16:26	0.001
651	2/11/2023	4:17:26	0.001
652	2/11/2023	4:18:26	0.001
653	2/11/2023	4:19:26	0.002
654	2/11/2023	4:20:26	0.001
655	2/11/2023	4:21:26	0.001
656	2/11/2023	4:22:26	0.001
657	2/11/2023	4:23:26	0.002
658	2/11/2023	4:24:26	0.002
659	2/11/2023	4:25:26	0.001
660	2/11/2023	4:26:26	0.001
661	2/11/2023	4:27:26	0.001
662	2/11/2023	4:28:26	0.001
663	2/11/2023	4:29:26	0.001
664	2/11/2023	4:30:26	0.002
665	2/11/2023	4:31:26	0.001
666	2/11/2023	4:32:26	0.001
667	2/11/2023	4:33:26	0.001
668	2/11/2023	4:34:26	0.001
669	2/11/2023	4:35:26	0.001
670	2/11/2023	4:36:26	0.001
671	2/11/2023	4:37:26	0.001
672	2/11/2023	4:38:26	0.001
673	2/11/2023	4:39:26	0.001
674	2/11/2023	4:40:26	0.001
675	2/11/2023	4:41:26	0.001
676	2/11/2023	4:42:26	0.001
677	2/11/2023	4:43:26	0.001
678	2/11/2023	4:44:26	0.002
679	2/11/2023	4:45:26	0.001
680	2/11/2023	4:46:26	0.001
681	2/11/2023	4:47:26	0.001
682	2/11/2023	4:48:26	0.001
683	2/11/2023	4:49:26	0.001
684	2/11/2023	4:50:26	0.001
685	2/11/2023	4:51:26	0.001
686	2/11/2023	4:52:26	0.001
687	2/11/2023	4:53:26	0.001
688	2/11/2023	4:54:26	0.001
689	2/11/2023	4:55:26	0.001
690	2/11/2023	4:56:26	0.001
691	2/11/2023	4:57:26	0.001
692	2/11/2023	4:58:26	0.001
693	2/11/2023	4:59:26	0.001
694	2/11/2023	5:00:26	0.001
695	2/11/2023	5:01:26	0.001
696	2/11/2023	5:02:26	0.001
697	2/11/2023	5:03:26	0.001
698	2/11/2023	5:04:26	0.001
699	2/11/2023	5:05:26	0.001
700	2/11/2023	5:06:26	0.001
701	2/11/2023	5:07:26	0.001
702	2/11/2023	5:08:26	0.001
703	2/11/2023	5:09:26	0.001
704	2/11/2023	5:10:26	0.001
705	2/11/2023	5:11:26	0.001
706	2/11/2023	5:12:26	0.001
707	2/11/2023	5:13:26	0.001
708	2/11/2023	5:14:26	0.002
709	2/11/2023	5:15:26	0.001
710	2/11/2023	5:16:26	0.001
711	2/11/2023	5:17:26	0.001
712	2/11/2023	5:18:26	0.001
713	2/11/2023	5:19:26	0.001
714	2/11/2023	5:20:26	0.001
715	2/11/2023	5:21:26	0.001
716	2/11/2023	5:22:26	0.001
717	2/11/2023	5:23:26	0.001
718	2/11/2023	5:24:26	0.001
719	2/11/2023	5:25:26	0.001
720	2/11/2023	5:26:26	0.001
721	2/11/2023	5:27:26	0.001
722	2/11/2023	5:28:26	0.001
723	2/11/2023	5:29:26	0.001
724	2/11/2023	5:30:26	0.001
725	2/11/2023	5:31:26	0.001
726	2/11/2023	5:32:26	0.001
727	2/11/2023	5:33:26	0.001
728	2/11/2023	5:34:26	0.001
729	2/11/2023	5:35:26	0.001
730	2/11/2023	5:36:26	0.001
731	2/11/2023	5:37:26	0.002
732	2/11/2023	5:38:26	0.001
733	2/11/2023	5:39:26	0.001
734	2/11/2023	5:40:26	0.001
