Data Point	Date	Time	Aerosol mg/m^3
792	12/01/2022	7:09:21	0
793	12/01/2022	7:10:21	0
794	12/01/2022	7:11:21	0
795	12/01/2022	7:12:21	0
796	12/01/2022	7:13:21	0
797	12/01/2022	7:14:21	0
798	12/01/2022	7:15:21	0
799	12/01/2022	7:16:21	0
800	12/01/2022	7:17:21	0
801	12/01/2022	7:18:21	0
802	12/01/2022	7:19:21	0
803	12/01/2022	7:20:21	0
804	12/01/2022	7:21:21	0
805	12/01/2022	7:22:21	0
806	12/01/2022	7:23:21	0.001
807	12/01/2022	7:24:21	0
808	12/01/2022	7:25:21	0
809	12/01/2022	7:26:21	0
810	12/01/2022	7:27:21	0
811	12/01/2022	7:28:21	0
812	12/01/2022	7:29:21	0
813	12/01/2022	7:30:21	0
814	12/01/2022	7:31:21	0.001
815	12/01/2022	7:32:21	0
816	12/01/2022	7:33:21	0
817	12/01/2022	7:34:21	0
818	12/01/2022	7:35:21	0
819	12/01/2022	7:36:21	0
820	12/01/2022	7:37:21	0
821	12/01/2022	7:38:21	0
822	12/01/2022	7:39:21	0
823	12/01/2022	7:40:21	0
824	12/01/2022	7:41:21	0
825	12/01/2022	7:42:21	0
826	12/01/2022	7:43:21	0
827	12/01/2022	7:44:21	0
828	12/01/2022	7:45:21	0
829	12/01/2022	7:46:21	0.001
830	12/01/2022	7:47:21	0
831	12/01/2022	7:48:21	0
832	12/01/2022	7:49:21	0
833	12/01/2022	7:50:21	0
834	12/01/2022	7:51:21	0
835	12/01/2022	7:52:21	0
836	12/01/2022	7:53:21	0
837	12/01/2022	7:54:21	0
838	12/01/2022	7:55:21	0
839	12/01/2022	7:56:21	0
840	12/01/2022	7:57:21	0
841	12/01/2022	7:58:21	0
842	12/01/2022	7:59:21	0
843	12/01/2022	8:00:21	0.002
844	12/01/2022	8:01:21	0
845	12/01/2022	8:02:21	0
846	12/01/2022	8:03:21	0.001
847	12/01/2022	8:04:21	0
848	12/01/2022	8:05:21	0
849	12/01/2022	8:06:21	0
850	12/01/2022	8:07:21	0
851	12/01/2022	8:08:21	0.001
852	12/01/2022	8:09:21	0
853	12/01/2022	8:10:21	0
854	12/01/2022	8:11:21	0
855	12/01/2022	8:12:21	0
856	12/01/2022	8:13:21	0
857	12/01/2022	8:14:21	0
858	12/01/2022	8:15:21	0
859	12/01/2022	8:16:21	0.001
860	12/01/2022	8:17:21	0
861	12/01/2022	8:18:21	0
862	12/01/2022	8:19:21	0.001
863	12/01/2022	8:20:21	0.001
864	12/01/2022	8:21:21	0
865	12/01/2022	8:22:21	0.001
866	12/01/2022	8:23:21	0
867	12/01/2022	8:24:21	0
868	12/01/2022	8:25:21	0
869	12/01/2022	8:26:21	0
870	12/01/2022	8:27:21	0.001
871	12/01/2022	8:28:21	0
872	12/01/2022	8:29:21	0.001
873	12/01/2022	8:30:21	0
874	12/01/2022	8:31:21	0.001
875	12/01/2022	8:32:21	0
876	12/01/2022	8:33:21	0
877	12/01/2022	8:34:21	0
878	12/01/2022	8:35:21	0.001
879	12/01/2022	8:36:21	0
880	12/01/2022	8:37:21	0
881	12/01/2022	8:38:21	0
882	12/01/2022	8:39:21	0.001
883	12/01/2022	8:40:21	0
884	12/01/2022	8:41:21	0
885	12/01/2022	8:42:21	0
886	12/01/2022	8:43:21	0
887	12/01/2022	8:44:21	0.001
888	12/01/2022	8:45:21	0.001
889	12/01/2022	8:46:21	0
890	12/01/2022	8:47:21	0
891	12/01/2022	8:48:21	0.001
892	12/01/2022	8:49:21	0
893	12/01/2022	8:50:21	0
894	12/01/2022	8:51:21	0.001
895	12/01/2022	8:52:21	0
896	12/01/2022	8:53:21	0
897	12/01/2022	8:54:21	0
898	12/01/2022	8:55:21	0
899	12/01/2022	8:56:21	0
900	12/01/2022	8:57:21	0.001
901	12/01/2022	8:58:21	0
902	12/01/2022	8:59:21	0
903	12/01/2022	9:00:21	0
904	12/01/2022	9:01:21	0
905	12/01/2022	9:02:21	0
906	12/01/2022	9:03:21	0
907	12/01/2022	9:04:21	0.001
908	12/01/2022	9:05:21	0
909	12/01/2022	9:06:21	0
910	12/01/2022	9:07:21	0
911	12/01/2022	9:08:21	0
912	12/01/2022	9:09:21	0.001
913	12/01/2022	9:10:21	0.001
914	12/01/2022	9:11:21	0
915	12/01/2022	9:12:21	0
916	12/01/2022	9:13:21	0
917	12/01/2022	9:14:21	0
918	12/01/2022	9:15:21	0
919	12/01/2022	9:16:21	0.001
920	12/01/2022	9:17:21	0
921	12/01/2022	9:18:21	0
922	12/01/2022	9:19:21	0.001
923	12/01/2022	9:20:21	0
924	12/01/2022	9:21:21	0
925	12/01/2022	9:22:21	0
926	12/01/2022	9:23:21	0
927	12/01/2022	9:24:21	0
928	12/01/2022	9:25:21	0.001
929	12/01/2022	9:26:21	0.001
930	12/01/2022	9:27:21	0.001
931	12/01/2022	9:28:21	0
932	12/01/2022	9:29:21	0.002
933	12/01/2022	9:30:21	0
934	12/01/2022	9:31:21	0.001
935	12/01/2022	9:32:21	0
936	12/01/2022	9:33:21	0
937	12/01/2022	9:34:21	0
938	12/01/2022	9:35:21	0
939	12/01/2022	9:36:21	0.001
940	12/01/2022	9:37:21	0.001
941	12/01/2022	9:38:21	0
942	12/01/2022	9:39:21	0.001
943	12/01/2022	9:40:21	0
944	12/01/2022	9:41:21	0
945	12/01/2022	9:42:21	0
946	12/01/2022	9:43:21	0
947	12/01/2022	9:44:21	0
948	12/01/2022	9:45:21	0
949	12/01/2022	9:46:21	0
950	12/01/2022	9:47:21	0
951	12/01/2022	9:48:21	0
952	12/01/2022	9:49:21	0
953	12/01/2022	9:50:21	0.001
954	12/01/2022	9:51:21	0
955	12/01/2022	9:52:21	0
956	12/01/2022	9:53:21	0
957	12/01/2022	9:54:21	0
958	12/01/2022	9:55:21	0
959	12/01/2022	9:56:21	0
960	12/01/2022	9:57:21	0
961	12/01/2022	9:58:21	0
962	12/01/2022	9:59:21	0.001
963	12/01/2022	10:00:21	0
964	12/01/2022	10:01:21	0
965	12/01/2022	10:02:21	0
966	12/01/2022	10:03:21	0.001
967	12/01/2022	10:04:21	0
968	12/01/2022	10:05:21	0
969	12/01/2022	10:06:21	0
970	12/01/2022	10:07:21	0
971	12/01/2022	10:08:21	0
972	12/01/2022	10:09:21	0
973	12/01/2022	10:10:21	0
974	12/01/2022	10:11:21	0.001
975	12/01/2022	10:12:21	0
976	12/01/2022	10:13:21	0
977	12/01/2022	10:14:21	0
978	12/01/2022	10:15:21	0.001
979	12/01/2022	10:16:21	0
980	12/01/2022	10:17:21	0
981	12/01/2022	10:18:21	0.001
982	12/01/2022	10:19:21	0
983	12/01/2022	10:20:21	0.001
984	12/01/2022	10:21:21	0
985	12/01/2022	10:22:21	0
986	12/01/2022	10:23:21	0
987	12/01/2022	10:24:21	0
988	12/01/2022	10:25:21	0
989	12/01/2022	10:26:21	0
990	12/01/2022	10:27:21	0
991	12/01/2022	10:28:21	0.001
992	12/01/2022	10:29:21	0
993	12/01/2022	10:30:21	0.001
994	12/01/2022	10:31:21	0
995	12/01/2022	10:32:21	0
996	12/01/2022	10:33:21	0
997	12/01/2022	10:34:21	0
998	12/01/2022	10:35:21	0
999	12/01/2022	10:36:21	0.001
1000	12/01/2022	10:37:21	0
1001	12/01/2022	10:38:21	0.001
1002	12/01/2022	10:39:21	0
1003	12/01/2022	10:40:21	0
1004	12/01/2022	10:41:21	0
1005	12/01/2022	10:42:21	0
1006	12/01/2022	10:43:21	0.001
1007	12/01/2022	10:44:21	0
1008	12/01/2022	10:45:21	0
1009	12/01/2022	10:46:21	0.001
1010	12/01/2022	10:47:21	0.001
1011	12/01/2022	10:48:21	0
1012	12/01/2022	10:49:21	0
1013	12/01/2022	10:50:21	0
1014	12/01/2022	10:51:21	0
1015	12/01/2022	10:52:21	0
1016	12/01/2022	10:53:21	0
1017	12/01/2022	10:54:21	0
1018	12/01/2022	10:55:21	0
1019	12/01/2022	10:56:21	0
1020	12/01/2022	10:57:21	0
1021	12/01/2022	10:58:21	0
1022	12/01/2022	10:59:21	0
1023	12/01/2022	11:00:21	0
1024	12/01/2022	11:01:21	0
1025	12/01/2022	11:02:21	0
1026	12/01/2022	11:03:21	0.001
1027	12/01/2022	11:04:21	0
1028	12/01/2022	11:05:21	0
1029	12/01/2022	11:06:21	0.001
1030	12/01/2022	11:07:21	0
1031	12/01/2022	11:08:21	0
1032	12/01/2022	11:09:21	0.001
1033	12/01/2022	11:10:21	0.001
1034	12/01/2022	11:11:21	0
1035	12/01/2022	11:12:21	0
1036	12/01/2022	11:13:21	0
1037	12/01/2022	11:14:21	0
1038	12/01/2022	11:15:21	0.001
1039	12/01/2022	11:16:21	0
1040	12/01/2022	11:17:21	0
1041	12/01/2022	11:18:21	0
1042	12/01/2022	11:19:21	0
1043	12/01/2022	11:20:21	0
1044	12/01/2022	11:21:21	0
1045	12/01/2022	11:22:21	0
1046	12/01/2022	11:23:21	0
1047	12/01/2022	11:24:21	0
1048	12/01/2022	11:25:21	0
1049	12/01/2022	11:26:21	0
1050	12/01/2022	11:27:21	0
1051	12/01/2022	11:28:21	0
1052	12/01/2022	11:29:21	0
1053	12/01/2022	11:30:21	0
1054	12/01/2022	11:31:21	0
1055	12/01/2022	11:32:21	0
1056	12/01/2022	11:33:21	0
1057	12/01/2022	11:34:21	0
1058	12/01/2022	11:35:21	0
1059	12/01/2022	11:36:21	0
1060	12/01/2022	11:37:21	0
1061	12/01/2022	11:38:21	0
1062	12/01/2022	11:39:21	0
1063	12/01/2022	11:40:21	0.001
1064	12/01/2022	11:41:21	0.001
1065	12/01/2022	11:42:21	0.001
1066	12/01/2022	11:43:21	0
1067	12/01/2022	11:44:21	0
1068	12/01/2022	11:45:21	0
1069	12/01/2022	11:46:21	0.001
1070	12/01/2022	11:47:21	0
1071	12/01/2022	11:48:21	0
1072	12/01/2022	11:49:21	0
1073	12/01/2022	11:50:21	0
1074	12/01/2022	11:51:21	0
1075	12/01/2022	11:52:21	0
1076	12/01/2022	11:53:21	0.001
1077	12/01/2022	11:54:21	0
1078	12/01/2022	11:55:21	0
1079	12/01/2022	11:56:21	0
1080	12/01/2022	11:57:21	0.001
1081	12/01/2022	11:58:21	0
1082	12/01/2022	11:59:21	0
1083	12/01/2022	12:00:21	0
1084	12/01/2022	12:01:21	0
1085	12/01/2022	12:02:21	0.001
1086	12/01/2022	12:03:21	0
1087	12/01/2022	12:04:21	0.001
1088	12/01/2022	12:05:21	0
1089	12/01/2022	12:06:21	0
1090	12/01/2022	12:07:21	0
1091	12/01/2022	12:08:21	0.001
1092	12/01/2022	12:09:21	0
1093	12/01/2022	12:10:21	0
1094	12/01/2022	12:11:21	0.001
1095	12/01/2022	12:12:21	0
1096	12/01/2022	12:13:21	0
1097	12/01/2022	12:14:21	0
1098	12/01/2022	12:15:21	0
1099	12/01/2022	12:16:21	0
1100	12/01/2022	12:17:21	0
1101	12/01/2022	12:18:21	0
1102	12/01/2022	12:19:21	0
1103	12/01/2022	12:20:21	0
1104	12/01/2022	12:21:21	0
1105	12/01/2022	12:22:21	0
1106	12/01/2022	12:23:21	0
1107	12/01/2022	12:24:21	0
1108	12/01/2022	12:25:21	0
1109	12/01/2022	12:26:21	0
1110	12/01/2022	12:27:21	0
1111	12/01/2022	12:28:21	0
1112	12/01/2022	12:29:21	0.001
1113	12/01/2022	12:30:21	0
1114	12/01/2022	12:31:21	0
1115	12/01/2022	12:32:21	0
1116	12/01/2022	12:33:21	0.001
1117	12/01/2022	12:34:21	0
1118	12/01/2022	12:35:21	0.001
1119	12/01/2022	12:36:21	0
1120	12/01/2022	12:37:21	0
1121	12/01/2022	12:38:21	0.001
1122	12/01/2022	12:39:21	0
1123	12/01/2022	12:40:21	0
1124	12/01/2022	12:41:21	0.001
1125	12/01/2022	12:42:21	0
1126	12/01/2022	12:43:21	0
1127	12/01/2022	12:44:21	0
1128	12/01/2022	12:45:21	0.001
1129	12/01/2022	12:46:21	0
1130	12/01/2022	12:47:21	0.001
1131	12/01/2022	12:48:21	0.002
1132	12/01/2022	12:49:21	0.001
1133	12/01/2022	12:50:21	0.004
1134	12/01/2022	12:51:21	0.001
1135	12/01/2022	12:52:21	0.002
1136	12/01/2022	12:53:21	0.001
1137	12/01/2022	12:54:21	0.001
1138	12/01/2022	12:55:21	0.001
1139	12/01/2022	12:56:21	0.001
1140	12/01/2022	12:57:21	0
1141	12/01/2022	12:58:21	0
1142	12/01/2022	12:59:21	0.001
1143	12/01/2022	13:00:21	0.001
1144	12/01/2022	13:01:21	0.001
1145	12/01/2022	13:02:21	0.001
1146	12/01/2022	13:03:21	0.001
1147	12/01/2022	13:04:21	0.001
1148	12/01/2022	13:05:21	0.001
1149	12/01/2022	13:06:21	0.001
1150	12/01/2022	13:07:21	0.001
1151	12/01/2022	13:08:21	0.001
1152	12/01/2022	13:09:21	0.001
1153	12/01/2022	13:10:21	0.002
1154	12/01/2022	13:11:21	0.001
1155	12/01/2022	13:12:21	0.001
1156	12/01/2022	13:13:21	0.001
1157	12/01/2022	13:14:21	0.001
1158	12/01/2022	13:15:21	0.002
1159	12/01/2022	13:16:21	0.001
1160	12/01/2022	13:17:21	0.001
1161	12/01/2022	13:18:21	0.001
1162	12/01/2022	13:19:21	0.002
1163	12/01/2022	13:20:21	0.002
1164	12/01/2022	13:21:21	0.001
1165	12/01/2022	13:22:21	0.001
1166	12/01/2022	13:23:21	0.002
1167	12/01/2022	13:24:21	0.001
1168	12/01/2022	13:25:21	0.001
1169	12/01/2022	13:26:21	0.002
1170	12/01/2022	13:27:21	0.001
1171	12/01/2022	13:28:21	0.002
1172	12/01/2022	13:29:21	0.003
1173	12/01/2022	13:30:21	0.002
1174	12/01/2022	13:31:21	0.001
1175	12/01/2022	13:32:21	0.003
1176	12/01/2022	13:33:21	0.002
1177	12/01/2022	13:34:21	0.002
1178	12/01/2022	13:35:21	0.004
1179	12/01/2022	13:36:21	0.002
1180	12/01/2022	13:37:21	0.002
1181	12/01/2022	13:38:21	0.002
1182	12/01/2022	13:39:21	0.001
1183	12/01/2022	13:40:21	0.001
1184	12/01/2022	13:41:21	0.001
1185	12/01/2022	13:42:21	0.003
1186	12/01/2022	13:43:21	0.001
1187	12/01/2022	13:44:21	0.003
1188	12/01/2022	13:45:21	0.002
1189	12/01/2022	13:46:21	0.001
1190	12/01/2022	13:47:21	0.012
1191	12/01/2022	13:48:21	0.002
1192	12/01/2022	13:49:21	0.001
1193	12/01/2022	13:50:21	0.002
1194	12/01/2022	13:51:21	0.002
1195	12/01/2022	13:52:21	0.001
1196	12/01/2022	13:53:21	0.002
1197	12/01/2022	13:54:21	0.002
1198	12/01/2022	13:55:21	0.003
1199	12/01/2022	13:56:21	0.002
1200	12/01/2022	13:57:21	0.002
1201	12/01/2022	13:58:21	0.002
1202	12/01/2022	13:59:21	0.002
1203	12/01/2022	14:00:21	0.003
1204	12/01/2022	14:01:21	0.001
1205	12/01/2022	14:02:21	0.001
1206	12/01/2022	14:03:21	0.002
1207	12/01/2022	14:04:21	0.003
1208	12/01/2022	14:05:21	0.002
1209	12/01/2022	14:06:21	0.002
1210	12/01/2022	14:07:21	0.001
1211	12/01/2022	14:08:21	0.002
1212	12/01/2022	14:09:21	0.002
1213	12/01/2022	14:10:21	0.001
1214	12/01/2022	14:11:21	0.002
1215	12/01/2022	14:12:21	0.002
1216	12/01/2022	14:13:21	0.002
1217	12/01/2022	14:14:21	0.002
1218	12/01/2022	14:15:21	0.002
1219	12/01/2022	14:16:21	0.002
1220	12/01/2022	14:17:21	0.002
1221	12/01/2022	14:18:21	0.002
1222	12/01/2022	14:19:21	0.002
1223	12/01/2022	14:20:21	0.002
1224	12/01/2022	14:21:21	0.001
1225	12/01/2022	14:22:21	0.003
1226	12/01/2022	14:23:21	0.002
1227	12/01/2022	14:24:21	0.001
1228	12/01/2022	14:25:21	0.002
1229	12/01/2022	14:26:21	0.001
1230	12/01/2022	14:27:21	0.002
1231	12/01/2022	14:28:21	0.001
1232	12/01/2022	14:29:21	0.001
1233	12/01/2022	14:30:21	0.003
1234	12/01/2022	14:31:21	0.002
1235	12/01/2022	14:32:21	0.001
1236	12/01/2022	14:33:21	0.002
1237	12/01/2022	14:34:21	0.001
1238	12/01/2022	14:35:21	0.001
1239	12/01/2022	14:36:21	0.002
1240	12/01/2022	14:37:21	0.002
1241	12/01/2022	14:38:21	0.001
1242	12/01/2022	14:39:21	0.002
1243	12/01/2022	14:40:21	0.001
1244	12/01/2022	14:41:21	0.007
1245	12/01/2022	14:42:21	0.002
1246	12/01/2022	14:43:21	0.002
1247	12/01/2022	14:44:21	0.001
1248	12/01/2022	14:45:21	0.002
1249	12/01/2022	14:46:21	0.002
1250	12/01/2022	14:47:21	0.001
1251	12/01/2022	14:48:21	0.001
1252	12/01/2022	14:49:21	0.002
1253	12/01/2022	14:50:21	0.001
1254	12/01/2022	14:51:21	0.001
1255	12/01/2022	14:52:21	0.001
1256	12/01/2022	14:53:21	0.002
1257	12/01/2022	14:54:21	0.002
1258	12/01/2022	14:55:21	0.001
1259	12/01/2022	14:56:21	0.002
1260	12/01/2022	14:57:21	0.001
1261	12/01/2022	14:58:21	0.001
1262	12/01/2022	14:59:21	0.002
1263	12/01/2022	15:00:21	0.001
1264	12/01/2022	15:01:21	0.002
1265	12/01/2022	15:02:21	0.002
1266	12/01/2022	15:03:21	0.001
1267	12/01/2022	15:04:21	0.002
1268	12/01/2022	15:05:21	0.001
1269	12/01/2022	15:06:21	0.002
1270	12/01/2022	15:07:21	0.001
1271	12/01/2022	15:08:21	0.001
1272	12/01/2022	15:09:21	0.001
1273	12/01/2022	15:10:21	0.001
1274	12/01/2022	15:11:21	0.002
1275	12/01/2022	15:12:21	0.001
1276	12/01/2022	15:13:21	0.002
1277	12/01/2022	15:14:21	0.001
1278	12/01/2022	15:15:21	0.001
1279	12/01/2022	15:16:21	0.003
1280	12/01/2022	15:17:21	0.002
1281	12/01/2022	15:18:21	0.001
1282	12/01/2022	15:19:21	0.002
1283	12/01/2022	15:20:21	0.001
1284	12/01/2022	15:21:21	0.001
1285	12/01/2022	15:22:21	0.001
1286	12/01/2022	15:23:21	0.001
1287	12/01/2022	15:24:21	0.001
1288	12/01/2022	15:25:21	0.002
1289	12/01/2022	15:26:21	0.001
1290	12/01/2022	15:27:21	0.002
1291	12/01/2022	15:28:21	0.002
1292	12/01/2022	15:29:21	0.001
1293	12/01/2022	15:30:21	0.002
1294	12/01/2022	15:31:21	0.001
1295	12/01/2022	15:32:21	0.002
1296	12/01/2022	15:33:21	0.001
1297	12/01/2022	15:34:21	0.001
1298	12/01/2022	15:35:21	0.005
1299	12/01/2022	15:36:21	0.002
1300	12/01/2022	15:37:21	0.002
1301	12/01/2022	15:38:21	0.001
1302	12/01/2022	15:39:21	0.002
1303	12/01/2022	15:40:21	0.002
1304	12/01/2022	15:41:21	0.002
1305	12/01/2022	15:42:21	0.002
1306	12/01/2022	15:43:21	0.002
1307	12/01/2022	15:44:21	0.002
1308	12/01/2022	15:45:21	0.002
1309	12/01/2022	15:46:21	0.002
1310	12/01/2022	15:47:21	0.001
1311	12/01/2022	15:48:21	0.001
1312	12/01/2022	15:49:21	0.002
1313	12/01/2022	15:50:21	0.002
1314	12/01/2022	15:51:21	0.002
1315	12/01/2022	15:52:21	0.002
1316	12/01/2022	15:53:21	0.001
1317	12/01/2022	15:54:21	0.002
1318	12/01/2022	15:55:21	0.002
1319	12/01/2022	15:56:21	0.003
1320	12/01/2022	15:57:21	0.002
1321	12/01/2022	15:58:21	0.001
1322	12/01/2022	15:59:21	0.002
1323	12/01/2022	16:00:21	0.003
1324	12/01/2022	16:01:21	0.002
1325	12/01/2022	16:02:21	0.002
1326	12/01/2022	16:03:21	0.002
1327	12/01/2022	16:04:21	0.002
1328	12/01/2022	16:05:21	0.002
1329	12/01/2022	16:06:21	0.003
1330	12/01/2022	16:07:21	0.002
1331	12/01/2022	16:08:21	0.004
1332	12/01/2022	16:09:21	0.003
1333	12/01/2022	16:10:21	0.001
1334	12/01/2022	16:11:21	0.003
1335	12/01/2022	16:12:21	0.002
1336	12/01/2022	16:13:21	0.003
1337	12/01/2022	16:14:21	0.002
1338	12/01/2022	16:15:21	0.002
1339	12/01/2022	16:16:21	0.003
1340	12/01/2022	16:17:21	0.002
1341	12/01/2022	16:18:21	0.001
1342	12/01/2022	16:19:21	0.002
1343	12/01/2022	16:20:21	0.002
1344	12/01/2022	16:21:21	0.002
1345	12/01/2022	16:22:21	0.007
1346	12/01/2022	16:23:21	0.002
1347	12/01/2022	16:24:21	0.002
1348	12/01/2022	16:25:21	0.003
1349	12/01/2022	16:26:21	0.002
1350	12/01/2022	16:27:21	0.002
1351	12/01/2022	16:28:21	0.002
1352	12/01/2022	16:29:21	0.002
1353	12/01/2022	16:30:21	0.002
1354	12/01/2022	16:31:21	0.002
1355	12/01/2022	16:32:21	0.002
1356	12/01/2022	16:33:21	0.002
1357	12/01/2022	16:34:21	0.003
1358	12/01/2022	16:35:21	0.002
1359	12/01/2022	16:36:21	0.003
1360	12/01/2022	16:37:21	0.002
1361	12/01/2022	16:38:21	0.002
1362	12/01/2022	16:39:21	0.003
1363	12/01/2022	16:40:21	0.004
1364	12/01/2022	16:41:21	0.003
1365	12/01/2022	16:42:21	0.002
1366	12/01/2022	16:43:21	0.002
1367	12/01/2022	16:44:21	0.003
1368	12/01/2022	16:45:21	0.003
1369	12/01/2022	16:46:21	0.004
1370	12/01/2022	16:47:21	0.004
1371	12/01/2022	16:48:21	0.002
1372	12/01/2022	16:49:21	0.003
1373	12/01/2022	16:50:21	0.003
1374	12/01/2022	16:51:21	0.003
1375	12/01/2022	16:52:21	0.003
1376	12/01/2022	16:53:21	0.002
1377	12/01/2022	16:54:21	0.003
1378	12/01/2022	16:55:21	0.002
1379	12/01/2022	16:56:21	0.002
1380	12/01/2022	16:57:21	0.002
1381	12/01/2022	16:58:21	0.003
1382	12/01/2022	16:59:21	0.002
1383	12/01/2022	17:00:21	0.002
1384	12/01/2022	17:01:21	0.003
1385	12/01/2022	17:02:21	0.003
1386	12/01/2022	17:03:21	0.003
1387	12/01/2022	17:04:21	0.002
1388	12/01/2022	17:05:21	0.002
1389	12/01/2022	17:06:21	0.003
1390	12/01/2022	17:07:21	0.002
1391	12/01/2022	17:08:21	0.002
1392	12/01/2022	17:09:21	0.002
1393	12/01/2022	17:10:21	0.002
1394	12/01/2022	17:11:21	0.002
1395	12/01/2022	17:12:21	0.001
1396	12/01/2022	17:13:21	0.002
1397	12/01/2022	17:14:21	0.002
1398	12/01/2022	17:15:21	0.002
1399	12/01/2022	17:16:21	0.001
1400	12/01/2022	17:17:21	0.002
1401	12/01/2022	17:18:21	0.002
1402	12/01/2022	17:19:21	0.002
